Date,Handle,Total Posts,Favorites,Retweets
9/2/2018,khamenei_ir,2,234,1635
9/6/2018,khamenei_ir,5,525,2371
9/7/2018,khamenei_ir,9,1118,4889
9/8/2018,khamenei_ir,5,518,2686
9/9/2018,khamenei_ir,8,770,4586
9/17/2018,khamenei_ir,1,159,949
9/22/2018,khamenei_ir,3,764,2857
9/24/2018,khamenei_ir,4,629,2776
9/26/2018,khamenei_ir,4,511,2305
10/1/2018,khamenei_ir,1,130,780
10/3/2018,khamenei_ir,1,246,936
10/4/2018,khamenei_ir,10,1509,7279
10/11/2018,khamenei_ir,2,212,1366
10/14/2018,khamenei_ir,2,186,1252
10/17/2018,khamenei_ir,7,643,3878
10/18/2018,khamenei_ir,3,233,1458
10/22/2018,khamenei_ir,4,393,2026
10/24/2018,khamenei_ir,6,554,2996
10/28/2018,khamenei_ir,1,115,737
10/30/2018,khamenei_ir,1,190,998
11/3/2018,khamenei_ir,10,1714,6939
11/4/2018,khamenei_ir,1,257,1204
11/11/2018,khamenei_ir,3,308,1643
11/14/2018,khamenei_ir,3,325,1713
11/17/2018,khamenei_ir,4,420,2136
11/25/2018,khamenei_ir,7,1265,4611
11/26/2018,khamenei_ir,3,480,2171
11/27/2018,khamenei_ir,2,138,888
11/28/2018,khamenei_ir,1,131,736
12/5/2018,khamenei_ir,1,181,843
12/9/2018,khamenei_ir,1,133,666
12/10/2018,khamenei_ir,1,227,865
12/12/2018,khamenei_ir,7,946,3835
12/13/2018,khamenei_ir,1,254,1083
12/18/2018,khamenei_ir,1,252,970
12/25/2018,khamenei_ir,2,314,1853
12/26/2018,khamenei_ir,4,964,3931
12/27/2018,khamenei_ir,3,364,1986
12/30/2018,khamenei_ir,1,84,646
12/31/2018,khamenei_ir,5,611,3037
1/1/2019,khamenei_ir,1,293,1391
1/2/2019,khamenei_ir,1,288,1214
1/5/2019,khamenei_ir,1,230,927
1/9/2019,khamenei_ir,5,990,3937
1/11/2019,khamenei_ir,5,551,2707
1/12/2019,khamenei_ir,1,169,868
1/18/2019,khamenei_ir,2,230,1335
1/23/2019,khamenei_ir,5,540,2805
1/25/2019,khamenei_ir,1,307,1145
1/27/2019,khamenei_ir,3,577,2168
1/29/2019,khamenei_ir,1,239,1042
1/30/2019,khamenei_ir,1,188,921
2/1/2019,khamenei_ir,4,843,3349
2/3/2019,khamenei_ir,1,262,1084
2/4/2019,khamenei_ir,2,454,1817
2/5/2019,khamenei_ir,2,716,2718
2/7/2019,khamenei_ir,4,804,3256
2/8/2019,khamenei_ir,7,4354,12380
2/9/2019,khamenei_ir,2,672,2717
2/10/2019,khamenei_ir,1,293,1367
2/11/2019,khamenei_ir,3,811,3522
2/13/2019,khamenei_ir,9,1573,6731
2/14/2019,khamenei_ir,2,515,2068
2/18/2019,khamenei_ir,8,2049,7383
2/24/2019,khamenei_ir,1,283,1346
2/25/2019,khamenei_ir,7,727,3417
2/26/2019,khamenei_ir,3,415,2073
2/27/2019,khamenei_ir,5,380,1959
2/28/2019,khamenei_ir,4,362,1848
3/1/2019,khamenei_ir,3,524,2469
3/4/2019,khamenei_ir,6,431,2020
3/6/2019,khamenei_ir,1,233,1092
3/7/2019,khamenei_ir,3,280,1816
3/8/2019,khamenei_ir,6,747,3642
3/10/2019,khamenei_ir,1,274,956
3/11/2019,khamenei_ir,2,547,2642
3/14/2019,khamenei_ir,5,497,2237
3/17/2019,khamenei_ir,1,209,1002
3/20/2019,khamenei_ir,7,1117,4807
3/21/2019,khamenei_ir,10,1270,5976
4/2/2019,khamenei_ir,4,231,1452
4/3/2019,khamenei_ir,7,657,3719
4/4/2019,khamenei_ir,2,159,1057
4/6/2019,khamenei_ir,5,434,2162
4/9/2019,khamenei_ir,4,642,2788
4/15/2019,khamenei_ir,7,664,3576
4/17/2019,khamenei_ir,4,456,2164
4/21/2019,khamenei_ir,2,277,1620
4/22/2019,khamenei_ir,4,1816,7189
4/23/2019,khamenei_ir,1,115,720
4/24/2019,khamenei_ir,3,392,1898
4/25/2019,khamenei_ir,1,123,884
4/28/2019,khamenei_ir,2,193,1183
4/29/2019,khamenei_ir,1,87,696
5/1/2019,khamenei_ir,7,527,3031
5/6/2019,khamenei_ir,6,825,4112
5/8/2019,khamenei_ir,1,213,1130
5/14/2019,khamenei_ir,8,1791,6644
5/15/2019,khamenei_ir,4,723,3635
5/21/2019,khamenei_ir,1,121,670
5/23/2019,khamenei_ir,3,517,2533
5/26/2019,khamenei_ir,2,462,2067
5/27/2019,khamenei_ir,1,158,1055
5/29/2019,khamenei_ir,13,1646,7669
5/30/2019,khamenei_ir,2,513,2084
6/3/2019,khamenei_ir,3,337,1736
6/4/2019,khamenei_ir,17,1488,7665
6/5/2019,khamenei_ir,10,1333,6610
6/11/2019,khamenei_ir,1,185,1102
6/13/2019,khamenei_ir,12,12813,22232
6/20/2019,khamenei_ir,5,427,2482
6/26/2019,khamenei_ir,6,1230,4892
6/28/2019,khamenei_ir,2,564,2260
7/2/2019,khamenei_ir,2,142,1083
7/3/2019,khamenei_ir,6,689,3829
7/13/2019,khamenei_ir,1,168,928
7/16/2019,khamenei_ir,4,654,2934
7/22/2019,khamenei_ir,10,1086,5425
7/27/2019,khamenei_ir,6,405,2331
7/28/2019,khamenei_ir,1,173,1281
7/31/2019,khamenei_ir,1,191,953
8/7/2019,khamenei_ir,2,250,1637
8/10/2019,khamenei_ir,11,1017,5145
8/11/2019,khamenei_ir,3,234,1541
8/12/2019,khamenei_ir,1,155,957
8/13/2019,khamenei_ir,9,1117,5443
8/14/2019,khamenei_ir,1,102,657
8/19/2019,khamenei_ir,2,296,1512
8/21/2019,khamenei_ir,4,5802,16513
8/31/2019,khamenei_ir,1,360,2382
9/6/2019,khamenei_ir,1,184,1034
9/10/2019,khamenei_ir,1,163,818
9/11/2019,khamenei_ir,1,159,939
9/17/2019,khamenei_ir,7,2102,7740
9/18/2019,khamenei_ir,7,1138,5193
9/25/2019,khamenei_ir,1,589,1668
9/26/2019,khamenei_ir,8,1378,5953
9/28/2019,khamenei_ir,1,207,1516
10/1/2019,khamenei_ir,1,309,1527
10/2/2019,khamenei_ir,8,1509,6636
10/4/2019,khamenei_ir,1,314,1214
10/5/2019,khamenei_ir,2,249,1484
10/6/2019,khamenei_ir,1,350,1374
10/8/2019,khamenei_ir,2,344,1882
10/9/2019,khamenei_ir,6,1275,6230
10/13/2019,khamenei_ir,7,3015,14948
10/19/2019,khamenei_ir,2,404,2651
10/23/2019,khamenei_ir,1,170,1153
10/30/2019,khamenei_ir,6,1162,5764
11/2/2019,khamenei_ir,1,793,2480
11/3/2019,khamenei_ir,9,1702,6949
11/6/2019,khamenei_ir,1,411,1843
11/13/2019,khamenei_ir,4,1463,5824
