"Date","Price","Open","High","Low","Vol.","Change %"
"Jan 10, 2018","1,392.20","1,320.30","1,320.70","1,315.30","0.07K","0.51%"
"Jan 09, 2018","1,385.20","1,309.60","1,309.60","1,309.60","0.02K","-0.47%"
"Jan 08, 2018","1,391.80","1,319.90","1,319.90","1,314.60","0.04K","-0.11%"
"Jan 05, 2018","1,393.30","1,320.30","1,320.30","1,320.30","0.00K","0.07%"
"Jan 04, 2018","1,392.30","1,322.00","1,322.00","1,321.90","0.00K","0.24%"
"Jan 03, 2018","1,389.00","1,320.00","1,320.10","1,312.10","0.04K","0.28%"
"Jan 02, 2018","1,385.10","1,392.80","1,392.80","1,392.80","0.00K","5.84%"
"Jan 01, 2018","1,308.70","1,305.80","1,309.70","1,304.60","-","-4.95%"
"Dec 29, 2017","1,376.90","1,294.20","1,305.00","1,294.00","0.07K","0.92%"
"Dec 28, 2017","1,364.40","1,288.20","1,293.70","1,288.20","0.25K","0.52%"
"Dec 27, 2017","1,357.30","1,284.00","1,285.70","1,284.00","0.07K","0.28%"
"Dec 26, 2017","1,353.50","1,282.40","1,284.10","1,281.80","0.08K","5.92%"
"Dec 25, 2017","1,277.90","1,278.90","1,279.50","1,277.90","-","-4.97%"
"Dec 22, 2017","1,344.80","1,266.30","1,276.30","1,266.30","0.12K","0.64%"
"Dec 21, 2017","1,336.30","1,266.40","1,267.40","1,264.30","0.23K","0.07%"
"Dec 20, 2017","1,335.40","1,261.30","1,266.60","1,261.30","0.06K","0.42%"
"Dec 19, 2017","1,329.80","1,261.10","1,264.30","1,259.50","0.33K","-0.06%"
"Dec 18, 2017","1,330.60","1,256.20","1,262.40","1,255.70","0.05K","0.62%"
"Dec 15, 2017","1,322.40","1,253.10","1,260.30","1,253.10","0.58K","0.02%"
"Dec 14, 2017","1,322.20","1,252.90","1,257.70","1,250.30","0.14K","0.65%"
"Dec 13, 2017","1,313.70","1,241.90","1,254.50","1,239.80","0.35K","0.52%"
"Dec 12, 2017","1,306.90","1,241.30","1,244.40","1,236.50","0.69K","-0.37%"
"Dec 11, 2017","1,311.80","1,248.40","1,249.20","1,239.90","0.15K","-0.10%"
"Dec 08, 2017","1,313.10","1,246.30","1,249.30","1,241.50","0.16K","-0.37%"
"Dec 07, 2017","1,318.00","1,317.40","1,317.40","1,317.40","0.00K","-0.99%"
"Dec 06, 2017","1,331.20","1,264.90","1,267.80","1,261.60","0.37K","0.08%"
"Dec 05, 2017","1,330.10","1,275.40","1,275.80","1,260.00","1.50K","-0.96%"
"Dec 04, 2017","1,343.00","1,272.50","1,276.10","1,270.30","0.85K","-0.36%"
"Dec 01, 2017","1,347.80","1,274.10","1,288.60","1,271.00","0.82K","0.41%"
"Nov 30, 2017","1,342.30","1,283.10","1,284.50","1,269.70","3.05K","-0.67%"
"Nov 29, 2017","1,351.40","1,293.40","1,296.20","1,281.10","47.24K","-0.92%"
"Nov 28, 2017","1,364.00","1,294.70","1,294.70","1,294.70","4.06K","0.02%"
"Nov 27, 2017","1,363.70","1,293.80","1,293.80","1,293.80","0.00K","0.52%"
