Date,Handle,Total Posts,Favorites,Retweets
4/15/2017,DurazYouth,16,30,53
4/16/2017,DurazYouth,12,34,9
4/17/2017,DurazYouth,7,28,16
4/18/2017,DurazYouth,11,26,26
4/19/2017,DurazYouth,29,132,91
4/20/2017,DurazYouth,15,29,34
4/21/2017,DurazYouth,35,55,47
4/22/2017,DurazYouth,6,17,25
4/23/2017,DurazYouth,8,54,48
4/24/2017,DurazYouth,8,25,24
4/25/2017,DurazYouth,20,59,51
4/26/2017,DurazYouth,17,30,30
4/27/2017,DurazYouth,12,32,11
4/28/2017,DurazYouth,17,67,17
4/29/2017,DurazYouth,5,14,14
4/30/2017,DurazYouth,9,42,57
5/1/2017,DurazYouth,8,44,38
5/2/2017,DurazYouth,21,41,49
5/3/2017,DurazYouth,17,60,39
5/4/2017,DurazYouth,24,44,42
5/5/2017,DurazYouth,56,222,165
5/6/2017,DurazYouth,50,317,186
5/7/2017,DurazYouth,23,173,163
5/8/2017,DurazYouth,13,25,32
5/9/2017,DurazYouth,5,24,19
5/10/2017,DurazYouth,8,36,31
5/11/2017,DurazYouth,12,40,46
5/12/2017,DurazYouth,29,85,85
5/13/2017,DurazYouth,18,43,42
5/14/2017,DurazYouth,17,39,56
5/15/2017,DurazYouth,27,100,103
5/16/2017,DurazYouth,31,57,68
5/17/2017,DurazYouth,18,44,58
5/18/2017,DurazYouth,11,43,25
5/19/2017,DurazYouth,17,44,29
5/20/2017,DurazYouth,44,188,131
5/21/2017,DurazYouth,70,576,358
5/22/2017,DurazYouth,41,463,379
5/23/2017,DurazYouth,175,4790,2735
5/24/2017,DurazYouth,103,3184,1974
5/25/2017,DurazYouth,83,2328,1479
5/26/2017,DurazYouth,87,2197,1266
5/27/2017,DurazYouth,45,1057,648
5/28/2017,DurazYouth,72,946,543
5/29/2017,DurazYouth,56,711,472
5/30/2017,DurazYouth,44,504,301
5/31/2017,DurazYouth,51,698,468
6/1/2017,DurazYouth,33,368,264
6/2/2017,DurazYouth,55,538,365
6/3/2017,DurazYouth,23,280,229
6/4/2017,DurazYouth,26,356,207
6/5/2017,DurazYouth,13,138,54
6/6/2017,DurazYouth,51,590,259
6/7/2017,DurazYouth,23,231,142
6/8/2017,DurazYouth,66,443,257
6/9/2017,DurazYouth,28,247,186
6/10/2017,DurazYouth,50,509,352
6/11/2017,DurazYouth,22,251,171
6/12/2017,DurazYouth,21,196,195
6/13/2017,DurazYouth,30,399,258
6/14/2017,DurazYouth,7,142,123
6/15/2017,DurazYouth,17,258,217
6/16/2017,DurazYouth,25,279,231
6/17/2017,DurazYouth,12,169,158
6/18/2017,DurazYouth,42,434,319
6/19/2017,DurazYouth,50,631,458
6/20/2017,DurazYouth,76,581,357
6/21/2017,DurazYouth,82,607,330
6/22/2017,DurazYouth,42,255,219
6/23/2017,DurazYouth,65,490,325
6/24/2017,DurazYouth,47,616,340
6/25/2017,DurazYouth,38,348,281
6/26/2017,DurazYouth,44,457,385
6/27/2017,DurazYouth,25,255,191
6/28/2017,DurazYouth,20,140,123
6/29/2017,DurazYouth,45,264,255
6/30/2017,DurazYouth,32,233,204
7/1/2017,DurazYouth,14,140,103
7/2/2017,DurazYouth,27,203,149
7/3/2017,DurazYouth,25,286,144
7/4/2017,DurazYouth,32,270,161
7/5/2017,DurazYouth,19,144,85
7/6/2017,DurazYouth,36,183,134
7/7/2017,DurazYouth,52,366,229
7/8/2017,DurazYouth,31,239,125
7/9/2017,DurazYouth,12,55,65
7/10/2017,DurazYouth,42,227,124
7/11/2017,DurazYouth,32,224,102
7/12/2017,DurazYouth,48,210,119
7/13/2017,DurazYouth,35,171,125
7/14/2017,DurazYouth,47,270,110
7/15/2017,DurazYouth,25,105,60
7/16/2017,DurazYouth,26,104,64
7/17/2017,DurazYouth,20,182,102
7/18/2017,DurazYouth,20,155,104
7/19/2017,DurazYouth,22,98,61
7/20/2017,DurazYouth,13,112,82
7/21/2017,DurazYouth,31,158,104
7/22/2017,DurazYouth,33,232,173
7/23/2017,DurazYouth,24,151,90
7/24/2017,DurazYouth,13,137,48
7/25/2017,DurazYouth,28,145,88
7/26/2017,DurazYouth,16,113,59
7/27/2017,DurazYouth,23,113,61
7/28/2017,DurazYouth,19,112,87
7/29/2017,DurazYouth,17,94,57
7/30/2017,DurazYouth,6,61,35
7/31/2017,DurazYouth,11,80,46
8/1/2017,DurazYouth,10,63,58
8/2/2017,DurazYouth,13,59,48
8/3/2017,DurazYouth,12,72,63
8/4/2017,DurazYouth,19,140,107
8/5/2017,DurazYouth,10,60,51
8/6/2017,DurazYouth,18,99,72
8/7/2017,DurazYouth,8,63,52
8/8/2017,DurazYouth,17,103,66
8/9/2017,DurazYouth,27,147,108
8/10/2017,DurazYouth,14,46,46
8/11/2017,DurazYouth,22,75,85
8/12/2017,DurazYouth,19,56,64
8/13/2017,DurazYouth,9,51,45
8/14/2017,DurazYouth,15,70,76
8/15/2017,DurazYouth,8,49,34
8/16/2017,DurazYouth,12,56,45
8/17/2017,DurazYouth,10,38,38
8/18/2017,DurazYouth,15,48,82
8/19/2017,DurazYouth,15,83,80
8/20/2017,DurazYouth,16,115,77
8/21/2017,DurazYouth,13,70,71
8/22/2017,DurazYouth,9,57,53
8/23/2017,DurazYouth,8,78,26
8/24/2017,DurazYouth,7,27,32
8/25/2017,DurazYouth,21,86,83
8/26/2017,DurazYouth,7,46,40
8/27/2017,DurazYouth,14,54,84
8/28/2017,DurazYouth,14,59,36
8/29/2017,DurazYouth,24,165,164
8/30/2017,DurazYouth,34,93,65
8/31/2017,DurazYouth,18,59,61
9/1/2017,DurazYouth,17,45,67
9/2/2017,DurazYouth,7,39,50
9/3/2017,DurazYouth,16,70,45
9/4/2017,DurazYouth,25,91,79
9/5/2017,DurazYouth,29,138,124
9/6/2017,DurazYouth,36,131,98
9/7/2017,DurazYouth,52,224,189
9/8/2017,DurazYouth,10,25,41
9/9/2017,DurazYouth,10,78,68
9/10/2017,DurazYouth,10,31,38
9/11/2017,DurazYouth,9,55,30
9/12/2017,DurazYouth,9,60,41
9/13/2017,DurazYouth,8,53,47
9/14/2017,DurazYouth,20,134,64
9/15/2017,DurazYouth,15,67,39
9/16/2017,DurazYouth,15,107,47
9/17/2017,DurazYouth,14,126,102
9/18/2017,DurazYouth,12,46,33
9/19/2017,DurazYouth,18,79,42
9/20/2017,DurazYouth,9,45,37
9/21/2017,DurazYouth,13,107,86
9/22/2017,DurazYouth,13,47,49
9/23/2017,DurazYouth,4,36,15
9/24/2017,DurazYouth,3,18,17
9/25/2017,DurazYouth,3,29,21
9/26/2017,DurazYouth,11,60,59
9/27/2017,DurazYouth,11,59,54
9/28/2017,DurazYouth,9,50,58
9/29/2017,DurazYouth,22,110,92
9/30/2017,DurazYouth,20,136,148
