Date,Handle,Total Posts,Favorites,Retweets
4/23/2017,NABEELRAJAB,4,69,31
4/24/2017,NABEELRAJAB,3,28,24
4/25/2017,NABEELRAJAB,4,68,46
4/26/2017,NABEELRAJAB,2,77,38
4/27/2017,NABEELRAJAB,3,28,11
4/28/2017,NABEELRAJAB,3,44,25
4/30/2017,NABEELRAJAB,2,59,18
5/1/2017,NABEELRAJAB,1,13,4
5/3/2017,NABEELRAJAB,2,15,9
5/4/2017,NABEELRAJAB,3,44,15
5/5/2017,NABEELRAJAB,4,71,36
5/6/2017,NABEELRAJAB,2,78,30
5/7/2017,NABEELRAJAB,1,12,15
5/9/2017,NABEELRAJAB,4,26,14
5/10/2017,NABEELRAJAB,4,52,25
5/11/2017,NABEELRAJAB,1,16,6
5/12/2017,NABEELRAJAB,4,87,33
5/13/2017,NABEELRAJAB,5,72,30
5/14/2017,NABEELRAJAB,2,43,14
5/15/2017,NABEELRAJAB,6,342,114
5/16/2017,NABEELRAJAB,4,181,90
5/17/2017,NABEELRAJAB,8,336,166
5/18/2017,NABEELRAJAB,4,195,94
5/19/2017,NABEELRAJAB,1,4,1
5/20/2017,NABEELRAJAB,2,44,27
5/21/2017,NABEELRAJAB,3,49,24
5/22/2017,NABEELRAJAB,1,7,5
5/23/2017,NABEELRAJAB,19,1242,439
5/24/2017,NABEELRAJAB,2,70,34
5/25/2017,NABEELRAJAB,3,255,97
5/26/2017,NABEELRAJAB,7,500,206
5/27/2017,NABEELRAJAB,1,56,24
5/28/2017,NABEELRAJAB,7,573,169
5/29/2017,NABEELRAJAB,3,117,48
5/30/2017,NABEELRAJAB,9,415,159
5/31/2017,NABEELRAJAB,9,302,126
6/1/2017,NABEELRAJAB,2,46,13
6/2/2017,NABEELRAJAB,14,352,160
6/3/2017,NABEELRAJAB,1,41,10
6/4/2017,NABEELRAJAB,6,226,82
6/5/2017,NABEELRAJAB,4,69,38
6/6/2017,NABEELRAJAB,5,694,350
6/7/2017,NABEELRAJAB,1,9,5
6/8/2017,NABEELRAJAB,5,127,38
6/10/2017,NABEELRAJAB,6,171,74
6/11/2017,NABEELRAJAB,9,277,111
6/12/2017,NABEELRAJAB,10,235,113
6/13/2017,NABEELRAJAB,8,232,127
6/14/2017,NABEELRAJAB,3,109,44
6/16/2017,NABEELRAJAB,10,345,158
6/18/2017,NABEELRAJAB,2,57,27
6/19/2017,NABEELRAJAB,2,300,101
6/21/2017,NABEELRAJAB,5,96,57
6/23/2017,NABEELRAJAB,9,256,112
6/24/2017,NABEELRAJAB,7,608,290
6/25/2017,NABEELRAJAB,3,121,54
6/26/2017,NABEELRAJAB,1,15,7
6/27/2017,NABEELRAJAB,3,132,60
6/29/2017,NABEELRAJAB,1,65,30
6/30/2017,NABEELRAJAB,2,118,75
7/1/2017,NABEELRAJAB,4,74,49
7/2/2017,NABEELRAJAB,3,120,71
7/3/2017,NABEELRAJAB,19,1284,434
7/4/2017,NABEELRAJAB,14,873,360
7/5/2017,NABEELRAJAB,2,97,38
7/6/2017,NABEELRAJAB,5,414,135
7/7/2017,NABEELRAJAB,4,285,120
7/8/2017,NABEELRAJAB,1,238,134
7/9/2017,NABEELRAJAB,1,40,28
7/10/2017,NABEELRAJAB,15,618,230
7/11/2017,NABEELRAJAB,9,294,136
7/12/2017,NABEELRAJAB,7,625,235
7/13/2017,NABEELRAJAB,7,404,197
7/14/2017,NABEELRAJAB,7,475,195
7/15/2017,NABEELRAJAB,1,27,12
7/16/2017,NABEELRAJAB,3,344,112
7/17/2017,NABEELRAJAB,1,16,7
7/18/2017,NABEELRAJAB,4,179,74
7/19/2017,NABEELRAJAB,2,105,46
7/20/2017,NABEELRAJAB,3,101,43
7/21/2017,NABEELRAJAB,3,99,32
7/23/2017,NABEELRAJAB,2,214,96
7/24/2017,NABEELRAJAB,8,611,213
7/25/2017,NABEELRAJAB,6,351,156
7/26/2017,NABEELRAJAB,6,308,141
7/27/2017,NABEELRAJAB,4,130,66
7/28/2017,NABEELRAJAB,5,466,172
7/29/2017,NABEELRAJAB,1,133,68
7/30/2017,NABEELRAJAB,4,293,142
8/1/2017,NABEELRAJAB,6,292,173
8/2/2017,NABEELRAJAB,1,21,23
8/3/2017,NABEELRAJAB,4,226,84
8/4/2017,NABEELRAJAB,3,128,60
8/5/2017,NABEELRAJAB,1,33,16
8/6/2017,NABEELRAJAB,3,103,57
8/7/2017,NABEELRAJAB,3,160,65
8/9/2017,NABEELRAJAB,3,115,40
8/10/2017,NABEELRAJAB,2,133,57
8/11/2017,NABEELRAJAB,1,37,16
8/12/2017,NABEELRAJAB,2,142,152
8/13/2017,NABEELRAJAB,2,144,131
8/14/2017,NABEELRAJAB,1,18,13
8/15/2017,NABEELRAJAB,2,57,31
8/16/2017,NABEELRAJAB,4,93,70
8/18/2017,NABEELRAJAB,2,18,25
8/19/2017,NABEELRAJAB,1,27,16
8/20/2017,NABEELRAJAB,1,3,3
8/21/2017,NABEELRAJAB,1,11,11
8/22/2017,NABEELRAJAB,4,43,27
8/23/2017,NABEELRAJAB,1,16,9
8/24/2017,NABEELRAJAB,2,92,45
8/26/2017,NABEELRAJAB,2,28,18
8/27/2017,NABEELRAJAB,6,260,126
8/28/2017,NABEELRAJAB,1,26,16
8/29/2017,NABEELRAJAB,8,139,86
8/30/2017,NABEELRAJAB,4,75,36
8/31/2017,NABEELRAJAB,2,58,46
9/1/2017,NABEELRAJAB,2,93,80
9/2/2017,NABEELRAJAB,1,19,12
9/3/2017,NABEELRAJAB,2,43,27
9/4/2017,NABEELRAJAB,2,84,45
9/5/2017,NABEELRAJAB,3,62,43
9/6/2017,NABEELRAJAB,1,10,9
9/7/2017,NABEELRAJAB,4,49,17
9/8/2017,NABEELRAJAB,2,63,40
9/10/2017,NABEELRAJAB,3,92,57
9/11/2017,NABEELRAJAB,5,217,98
9/12/2017,NABEELRAJAB,5,82,44
9/13/2017,NABEELRAJAB,1,15,5
9/14/2017,NABEELRAJAB,1,4,3
9/15/2017,NABEELRAJAB,1,13,7
9/16/2017,NABEELRAJAB,3,71,40
9/17/2017,NABEELRAJAB,1,36,18
9/18/2017,NABEELRAJAB,6,206,112
9/19/2017,NABEELRAJAB,3,46,42
9/20/2017,NABEELRAJAB,6,99,55
9/21/2017,NABEELRAJAB,1,11,8
9/22/2017,NABEELRAJAB,3,88,47
9/26/2017,NABEELRAJAB,5,82,54
9/27/2017,NABEELRAJAB,8,208,119
9/28/2017,NABEELRAJAB,2,43,32
9/29/2017,NABEELRAJAB,7,335,163
9/30/2017,NABEELRAJAB,3,91,89
10/1/2017,NABEELRAJAB,6,307,174
10/2/2017,NABEELRAJAB,1,9,9
10/3/2017,NABEELRAJAB,1,25,15
10/4/2017,NABEELRAJAB,3,179,84
10/5/2017,NABEELRAJAB,3,57,36
10/6/2017,NABEELRAJAB,4,182,111
10/8/2017,NABEELRAJAB,2,107,53
10/11/2017,NABEELRAJAB,6,81,65
10/12/2017,NABEELRAJAB,2,68,43
10/14/2017,NABEELRAJAB,1,30,21
10/15/2017,NABEELRAJAB,1,14,10
10/16/2017,NABEELRAJAB,3,54,36
10/17/2017,NABEELRAJAB,2,57,23
10/18/2017,NABEELRAJAB,1,60,24
10/19/2017,NABEELRAJAB,2,49,24
10/20/2017,NABEELRAJAB,1,51,35
10/21/2017,NABEELRAJAB,3,68,38
10/22/2017,NABEELRAJAB,4,161,127
10/23/2017,NABEELRAJAB,3,26,28
10/24/2017,NABEELRAJAB,6,158,74
10/25/2017,NABEELRAJAB,5,108,54
10/26/2017,NABEELRAJAB,6,90,53
10/27/2017,NABEELRAJAB,3,54,23
10/28/2017,NABEELRAJAB,1,15,10
10/29/2017,NABEELRAJAB,3,109,63
10/30/2017,NABEELRAJAB,4,78,35
10/31/2017,NABEELRAJAB,5,55,35
11/1/2017,NABEELRAJAB,3,36,9
11/2/2017,NABEELRAJAB,4,90,52
11/4/2017,NABEELRAJAB,2,76,64
11/5/2017,NABEELRAJAB,3,63,41
11/6/2017,NABEELRAJAB,1,22,15
11/7/2017,NABEELRAJAB,2,115,70
11/8/2017,NABEELRAJAB,7,395,175
11/9/2017,NABEELRAJAB,4,95,57
11/12/2017,NABEELRAJAB,2,33,24
11/13/2017,NABEELRAJAB,3,38,23
11/15/2017,NABEELRAJAB,3,59,40
11/16/2017,NABEELRAJAB,4,29,24
11/17/2017,NABEELRAJAB,2,73,49
11/18/2017,NABEELRAJAB,4,115,61
11/19/2017,NABEELRAJAB,10,539,309
11/20/2017,NABEELRAJAB,2,36,16
11/21/2017,NABEELRAJAB,3,74,36
11/22/2017,NABEELRAJAB,10,378,186
11/23/2017,NABEELRAJAB,3,37,21
11/24/2017,NABEELRAJAB,5,104,61
11/25/2017,NABEELRAJAB,1,11,11
11/26/2017,NABEELRAJAB,1,90,56
11/27/2017,NABEELRAJAB,5,87,42
11/28/2017,NABEELRAJAB,5,97,63
11/29/2017,NABEELRAJAB,3,44,31
11/30/2017,NABEELRAJAB,1,30,15
12/4/2017,NABEELRAJAB,3,84,45
12/5/2017,NABEELRAJAB,5,192,86
12/7/2017,NABEELRAJAB,9,166,83
12/8/2017,NABEELRAJAB,5,94,70
12/10/2017,NABEELRAJAB,6,234,170
12/11/2017,NABEELRAJAB,3,327,392
12/12/2017,NABEELRAJAB,4,66,35
12/13/2017,NABEELRAJAB,3,77,45
12/15/2017,NABEELRAJAB,1,24,12
12/16/2017,NABEELRAJAB,1,21,16
12/17/2017,NABEELRAJAB,2,147,111
12/19/2017,NABEELRAJAB,3,48,21
12/20/2017,NABEELRAJAB,2,68,32
12/21/2017,NABEELRAJAB,1,21,15
12/23/2017,NABEELRAJAB,1,24,13
12/24/2017,NABEELRAJAB,2,34,24
12/25/2017,NABEELRAJAB,6,122,69
12/26/2017,NABEELRAJAB,1,11,7
12/27/2017,NABEELRAJAB,4,205,88
12/28/2017,NABEELRAJAB,1,10,4
12/29/2017,NABEELRAJAB,1,13,8
12/30/2017,NABEELRAJAB,1,7,7
12/31/2017,NABEELRAJAB,2,47,21
1/1/2018,NABEELRAJAB,3,140,67
1/2/2018,NABEELRAJAB,2,14,19
1/3/2018,NABEELRAJAB,2,30,23
1/4/2018,NABEELRAJAB,2,19,13
1/6/2018,NABEELRAJAB,1,57,30
1/8/2018,NABEELRAJAB,3,255,129
1/9/2018,NABEELRAJAB,1,31,24
1/11/2018,NABEELRAJAB,1,15,13
1/13/2018,NABEELRAJAB,1,14,8
1/14/2018,NABEELRAJAB,1,79,38
1/15/2018,NABEELRAJAB,6,290,142
1/16/2018,NABEELRAJAB,2,17,10
1/17/2018,NABEELRAJAB,4,114,47
1/18/2018,NABEELRAJAB,3,34,16
1/20/2018,NABEELRAJAB,1,39,16
