Date,Handle,Total Posts,Favorites,Retweets
2/6/2017,COALITION14,34,517,95
2/7/2017,COALITION14,30,528,96
2/8/2017,COALITION14,49,986,166
2/9/2017,COALITION14,67,1572,373
2/10/2017,COALITION14,71,1413,298
2/11/2017,COALITION14,74,1689,368
2/12/2017,COALITION14,108,2247,616
2/13/2017,COALITION14,95,1757,481
2/14/2017,COALITION14,161,1901,844
2/15/2017,COALITION14,73,1435,231
2/16/2017,COALITION14,57,1166,213
2/17/2017,COALITION14,74,1688,194
2/18/2017,COALITION14,38,871,147
2/19/2017,COALITION14,33,745,80
2/20/2017,COALITION14,53,1203,213
2/21/2017,COALITION14,66,1279,189
2/22/2017,COALITION14,43,700,107
2/23/2017,COALITION14,46,901,104
2/24/2017,COALITION14,63,1113,148
2/25/2017,COALITION14,42,836,166
2/26/2017,COALITION14,66,1324,238
2/27/2017,COALITION14,40,477,131
2/28/2017,COALITION14,32,373,113
3/1/2017,COALITION14,32,337,83
3/2/2017,COALITION14,35,572,100
3/3/2017,COALITION14,43,783,99
3/4/2017,COALITION14,51,758,112
3/5/2017,COALITION14,40,647,102
3/6/2017,COALITION14,21,401,53
3/7/2017,COALITION14,41,768,117
3/8/2017,COALITION14,37,719,88
3/9/2017,COALITION14,58,1082,107
3/10/2017,COALITION14,47,581,91
3/11/2017,COALITION14,43,806,142
3/12/2017,COALITION14,57,402,159
3/13/2017,COALITION14,60,651,217
3/14/2017,COALITION14,85,621,220
3/15/2017,COALITION14,30,482,82
3/16/2017,COALITION14,57,964,173
3/17/2017,COALITION14,77,545,202
3/18/2017,COALITION14,33,550,76
3/19/2017,COALITION14,38,739,81
3/20/2017,COALITION14,39,290,57
3/21/2017,COALITION14,61,811,102
3/22/2017,COALITION14,40,319,118
3/23/2017,COALITION14,60,615,157
3/24/2017,COALITION14,67,201,140
3/25/2017,COALITION14,56,618,175
3/26/2017,COALITION14,27,374,108
3/27/2017,COALITION14,29,424,97
3/28/2017,COALITION14,56,543,180
3/29/2017,COALITION14,43,413,90
3/30/2017,COALITION14,43,377,101
3/31/2017,COALITION14,40,384,96
4/1/2017,COALITION14,31,552,117
4/2/2017,COALITION14,28,439,110
4/3/2017,COALITION14,50,570,91
4/4/2017,COALITION14,29,323,103
4/5/2017,COALITION14,36,483,83
4/6/2017,COALITION14,46,525,110
4/7/2017,COALITION14,28,408,82
4/8/2017,COALITION14,44,589,154
4/9/2017,COALITION14,29,248,81
4/10/2017,COALITION14,16,254,44
4/11/2017,COALITION14,36,450,96
4/12/2017,COALITION14,16,236,47
4/13/2017,COALITION14,47,496,97
4/14/2017,COALITION14,66,407,126
4/15/2017,COALITION14,44,448,117
4/16/2017,COALITION14,45,455,116
4/17/2017,COALITION14,41,520,130
4/18/2017,COALITION14,37,417,130
4/19/2017,COALITION14,55,405,137
4/20/2017,COALITION14,55,519,163
4/21/2017,COALITION14,50,382,112
4/22/2017,COALITION14,29,248,98
4/23/2017,COALITION14,30,323,83
4/24/2017,COALITION14,29,303,67
4/25/2017,COALITION14,32,287,54
4/26/2017,COALITION14,31,292,90
4/27/2017,COALITION14,29,203,54
4/28/2017,COALITION14,45,326,92
4/29/2017,COALITION14,27,250,79
4/30/2017,COALITION14,33,289,100
5/1/2017,COALITION14,33,230,78
5/2/2017,COALITION14,34,234,122
5/3/2017,COALITION14,36,374,61
5/4/2017,COALITION14,40,366,82
5/5/2017,COALITION14,49,370,76
5/6/2017,COALITION14,83,790,120
5/7/2017,COALITION14,32,303,117
5/8/2017,COALITION14,34,348,94
5/9/2017,COALITION14,31,222,88
5/10/2017,COALITION14,25,207,85
5/11/2017,COALITION14,47,479,126
5/12/2017,COALITION14,37,276,55
5/13/2017,COALITION14,45,439,85
5/14/2017,COALITION14,44,399,67
5/15/2017,COALITION14,33,232,70
5/16/2017,COALITION14,38,268,70
5/17/2017,COALITION14,28,260,83
5/18/2017,COALITION14,32,189,67
5/19/2017,COALITION14,48,366,90
5/20/2017,COALITION14,69,601,162
5/21/2017,COALITION14,73,859,254
5/22/2017,COALITION14,34,370,151
5/23/2017,COALITION14,117,1826,847
5/24/2017,COALITION14,61,1015,393
5/25/2017,COALITION14,57,810,366
5/26/2017,COALITION14,43,586,241
5/27/2017,COALITION14,48,630,255
5/28/2017,COALITION14,62,684,260
5/29/2017,COALITION14,42,435,194
5/30/2017,COALITION14,64,578,272
5/31/2017,COALITION14,72,570,244
6/1/2017,COALITION14,66,715,293
6/2/2017,COALITION14,66,598,242
6/3/2017,COALITION14,27,199,115
6/4/2017,COALITION14,42,339,116
6/5/2017,COALITION14,30,302,101
6/6/2017,COALITION14,37,404,170
6/7/2017,COALITION14,42,523,161
6/8/2017,COALITION14,50,503,144
6/9/2017,COALITION14,28,285,131
6/10/2017,COALITION14,50,568,184
6/11/2017,COALITION14,29,260,123
6/12/2017,COALITION14,28,212,102
6/13/2017,COALITION14,29,398,144
6/14/2017,COALITION14,24,330,76
6/15/2017,COALITION14,17,193,67
6/16/2017,COALITION14,30,296,110
6/17/2017,COALITION14,24,269,93
6/18/2017,COALITION14,21,198,91
6/19/2017,COALITION14,38,460,185
6/20/2017,COALITION14,35,329,113
6/21/2017,COALITION14,43,295,228
6/22/2017,COALITION14,64,423,275
6/23/2017,COALITION14,73,555,315
6/24/2017,COALITION14,33,399,173
6/25/2017,COALITION14,29,330,166
6/26/2017,COALITION14,34,267,147
6/27/2017,COALITION14,24,209,104
6/28/2017,COALITION14,23,306,127
6/29/2017,COALITION14,32,301,108
6/30/2017,COALITION14,30,230,133
7/1/2017,COALITION14,21,187,116
7/2/2017,COALITION14,25,301,128
7/3/2017,COALITION14,25,226,107
7/4/2017,COALITION14,24,272,71
7/5/2017,COALITION14,27,278,92
7/6/2017,COALITION14,36,355,93
7/7/2017,COALITION14,33,343,88
7/8/2017,COALITION14,17,177,86
7/9/2017,COALITION14,24,239,71
7/10/2017,COALITION14,28,224,66
7/11/2017,COALITION14,32,320,110
7/12/2017,COALITION14,33,245,60
7/13/2017,COALITION14,34,313,73
7/14/2017,COALITION14,39,372,135
7/15/2017,COALITION14,28,242,111
7/16/2017,COALITION14,20,169,52
7/17/2017,COALITION14,31,238,58
7/18/2017,COALITION14,27,155,82
7/19/2017,COALITION14,20,165,48
7/20/2017,COALITION14,22,189,96
7/21/2017,COALITION14,16,136,71
7/22/2017,COALITION14,12,75,62
7/23/2017,COALITION14,16,184,55
7/24/2017,COALITION14,30,207,57
7/25/2017,COALITION14,27,231,67
7/26/2017,COALITION14,34,292,93
7/27/2017,COALITION14,22,190,58
7/28/2017,COALITION14,32,198,119
7/29/2017,COALITION14,22,195,115
7/30/2017,COALITION14,23,165,69
7/31/2017,COALITION14,18,162,53
8/1/2017,COALITION14,17,148,60
8/2/2017,COALITION14,18,172,70
8/3/2017,COALITION14,15,136,49
8/4/2017,COALITION14,37,347,90
8/5/2017,COALITION14,39,286,82
8/6/2017,COALITION14,26,121,79
8/7/2017,COALITION14,18,115,71
8/8/2017,COALITION14,31,237,78
8/9/2017,COALITION14,36,310,111
8/10/2017,COALITION14,31,277,82
8/11/2017,COALITION14,31,254,76
8/12/2017,COALITION14,34,193,121
8/13/2017,COALITION14,35,459,84
8/14/2017,COALITION14,57,310,126
8/15/2017,COALITION14,33,336,84
8/16/2017,COALITION14,30,249,78
8/17/2017,COALITION14,30,123,68
8/18/2017,COALITION14,31,240,134
8/19/2017,COALITION14,20,311,84
8/20/2017,COALITION14,34,415,155
8/21/2017,COALITION14,22,391,101
8/22/2017,COALITION14,28,499,96
8/23/2017,COALITION14,27,527,83
8/24/2017,COALITION14,38,515,124
8/25/2017,COALITION14,38,568,121
8/26/2017,COALITION14,27,358,76
8/27/2017,COALITION14,32,306,85
8/28/2017,COALITION14,24,190,69
8/29/2017,COALITION14,24,418,48
8/30/2017,COALITION14,36,571,83
8/31/2017,COALITION14,42,671,139
9/1/2017,COALITION14,44,455,121
9/2/2017,COALITION14,26,383,61
9/3/2017,COALITION14,38,545,78
9/4/2017,COALITION14,25,480,98
9/5/2017,COALITION14,42,469,79
9/6/2017,COALITION14,34,493,71
9/7/2017,COALITION14,36,134,71
9/8/2017,COALITION14,29,521,115
9/9/2017,COALITION14,21,345,52
9/10/2017,COALITION14,27,405,82
9/11/2017,COALITION14,20,355,83
9/12/2017,COALITION14,29,497,101
9/13/2017,COALITION14,38,628,86
9/14/2017,COALITION14,38,499,91
9/15/2017,COALITION14,37,536,92
9/16/2017,COALITION14,43,151,82
9/17/2017,COALITION14,24,328,48
9/18/2017,COALITION14,25,214,46
9/19/2017,COALITION14,20,193,40
9/20/2017,COALITION14,21,371,38
9/21/2017,COALITION14,33,526,67
9/22/2017,COALITION14,32,304,101
9/23/2017,COALITION14,39,620,102
9/24/2017,COALITION14,24,391,58
9/25/2017,COALITION14,19,323,65
9/26/2017,COALITION14,22,160,54
9/27/2017,COALITION14,35,541,67
9/28/2017,COALITION14,43,189,98
9/29/2017,COALITION14,36,508,70
9/30/2017,COALITION14,35,593,141
10/1/2017,COALITION14,38,625,132
10/2/2017,COALITION14,23,139,61
10/3/2017,COALITION14,18,69,49
10/4/2017,COALITION14,22,85,70
10/5/2017,COALITION14,25,73,46
10/6/2017,COALITION14,28,85,78
10/7/2017,COALITION14,19,114,50
10/8/2017,COALITION14,23,76,31
10/9/2017,COALITION14,16,44,45
10/10/2017,COALITION14,22,97,83
10/11/2017,COALITION14,18,65,71
10/12/2017,COALITION14,33,126,107
10/13/2017,COALITION14,30,100,111
10/14/2017,COALITION14,25,95,90
10/15/2017,COALITION14,21,94,79
10/16/2017,COALITION14,10,65,32
10/17/2017,COALITION14,21,343,43
10/18/2017,COALITION14,19,168,66
10/19/2017,COALITION14,25,231,57
10/20/2017,COALITION14,36,335,69
10/21/2017,COALITION14,32,315,77
10/22/2017,COALITION14,21,192,43
10/23/2017,COALITION14,18,174,47
10/24/2017,COALITION14,30,261,56
10/25/2017,COALITION14,24,219,43
10/26/2017,COALITION14,19,229,33
10/27/2017,COALITION14,25,278,75
10/28/2017,COALITION14,15,176,43
10/29/2017,COALITION14,22,72,47
10/30/2017,COALITION14,11,143,24
10/31/2017,COALITION14,20,95,24
11/1/2017,COALITION14,22,221,37
11/2/2017,COALITION14,16,143,35
11/3/2017,COALITION14,27,243,43
11/4/2017,COALITION14,17,49,25
11/5/2017,COALITION14,19,209,50
11/6/2017,COALITION14,12,117,55
11/7/2017,COALITION14,18,197,53
11/8/2017,COALITION14,30,55,83
11/9/2017,COALITION14,18,216,36
11/10/2017,COALITION14,27,88,54
11/11/2017,COALITION14,15,190,45
11/12/2017,COALITION14,24,297,67
11/13/2017,COALITION14,9,108,35
11/14/2017,COALITION14,13,171,44
11/15/2017,COALITION14,22,251,63
11/16/2017,COALITION14,22,272,47
11/17/2017,COALITION14,23,287,42
11/18/2017,COALITION14,31,378,51
11/19/2017,COALITION14,19,253,58
11/20/2017,COALITION14,21,88,51
11/21/2017,COALITION14,27,314,56
11/22/2017,COALITION14,18,201,34
11/23/2017,COALITION14,53,542,124
11/24/2017,COALITION14,49,440,55
11/25/2017,COALITION14,30,317,37
11/26/2017,COALITION14,24,274,56
11/27/2017,COALITION14,39,207,83
11/28/2017,COALITION14,33,404,66
11/29/2017,COALITION14,25,333,101
11/30/2017,COALITION14,60,314,156
12/1/2017,COALITION14,36,218,71
12/2/2017,COALITION14,37,109,107
12/3/2017,COALITION14,23,118,75
12/4/2017,COALITION14,23,302,55
12/5/2017,COALITION14,11,52,27
12/6/2017,COALITION14,25,324,101
12/7/2017,COALITION14,46,158,103
12/8/2017,COALITION14,52,273,160
12/9/2017,COALITION14,29,312,82
12/10/2017,COALITION14,38,132,123
12/11/2017,COALITION14,23,106,71
12/12/2017,COALITION14,30,315,65
12/13/2017,COALITION14,27,105,46
12/14/2017,COALITION14,39,171,121
12/15/2017,COALITION14,40,496,105
12/16/2017,COALITION14,48,154,92
12/17/2017,COALITION14,48,446,130
12/18/2017,COALITION14,25,151,102
12/19/2017,COALITION14,15,198,60
12/20/2017,COALITION14,26,68,65
12/21/2017,COALITION14,28,225,63
12/22/2017,COALITION14,33,350,83
12/23/2017,COALITION14,24,298,63
12/24/2017,COALITION14,24,228,65
12/25/2017,COALITION14,46,351,130
12/26/2017,COALITION14,32,353,82
12/27/2017,COALITION14,38,408,71
12/28/2017,COALITION14,47,442,109
12/29/2017,COALITION14,41,118,115
12/30/2017,COALITION14,34,120,95
