Date,Handle,Total Posts,Favorites,Retweets
1/4/2017,realDonaldTrump,10,129179,507525
1/5/2017,realDonaldTrump,6,88328,361900
1/6/2017,realDonaldTrump,12,154763,621434
1/7/2017,realDonaldTrump,8,114587,499309
1/8/2017,realDonaldTrump,5,57967,241898
1/9/2017,realDonaldTrump,8,143403,625012
1/10/2017,realDonaldTrump,4,47337,196910
1/11/2017,realDonaldTrump,5,99358,361532
1/12/2017,realDonaldTrump,6,107571,468760
1/13/2017,realDonaldTrump,8,112968,538024
1/14/2017,realDonaldTrump,3,46814,199517
1/15/2017,realDonaldTrump,8,131622,625808
1/16/2017,realDonaldTrump,3,52596,229082
1/17/2017,realDonaldTrump,11,138285,678169
1/18/2017,realDonaldTrump,8,86347,494354
1/19/2017,realDonaldTrump,8,124765,676258
1/20/2017,realDonaldTrump,13,357995,1657475
1/21/2017,realDonaldTrump,2,64271,415692
1/22/2017,realDonaldTrump,4,161750,843650
1/23/2017,realDonaldTrump,1,22590,156931
1/24/2017,realDonaldTrump,4,73019,436651
1/25/2017,realDonaldTrump,8,199717,968551
1/26/2017,realDonaldTrump,10,163116,846158
1/27/2017,realDonaldTrump,7,140422,736030
1/28/2017,realDonaldTrump,4,69661,404578
1/29/2017,realDonaldTrump,7,187657,838963
1/30/2017,realDonaldTrump,7,182061,939476
1/31/2017,realDonaldTrump,3,81483,398773
2/1/2017,realDonaldTrump,4,98772,578694
2/2/2017,realDonaldTrump,8,191063,891602
2/3/2017,realDonaldTrump,7,211844,946444
2/4/2017,realDonaldTrump,9,241793,1193519
2/5/2017,realDonaldTrump,5,111340,584692
2/6/2017,realDonaldTrump,5,133146,611923
2/7/2017,realDonaldTrump,4,98233,464207
2/8/2017,realDonaldTrump,11,200821,978261
2/9/2017,realDonaldTrump,8,155098,758586
2/10/2017,realDonaldTrump,3,67085,307750
2/11/2017,realDonaldTrump,8,115823,752835
2/12/2017,realDonaldTrump,8,133324,702742
2/13/2017,realDonaldTrump,3,34208,214685
2/14/2017,realDonaldTrump,6,76253,399164
2/15/2017,realDonaldTrump,11,220049,859353
2/16/2017,realDonaldTrump,6,109456,569761
2/17/2017,realDonaldTrump,7,129077,663362
2/18/2017,realDonaldTrump,3,56967,333723
2/19/2017,realDonaldTrump,1,21800,96460
2/20/2017,realDonaldTrump,3,82934,426350
2/21/2017,realDonaldTrump,3,54559,276284
2/22/2017,realDonaldTrump,2,23529,170477
2/23/2017,realDonaldTrump,1,8789,48816
2/24/2017,realDonaldTrump,6,84346,442308
2/25/2017,realDonaldTrump,7,171722,755683
2/26/2017,realDonaldTrump,4,67027,357379
2/27/2017,realDonaldTrump,2,25065,139121
2/28/2017,realDonaldTrump,1,9271,72154
3/1/2017,realDonaldTrump,3,36945,263300
3/2/2017,realDonaldTrump,1,31344,153550
3/3/2017,realDonaldTrump,11,234579,976416
3/4/2017,realDonaldTrump,7,258609,802538
3/5/2017,realDonaldTrump,3,77101,341366
3/6/2017,realDonaldTrump,3,52279,256993
3/7/2017,realDonaldTrump,8,130747,665267
3/8/2017,realDonaldTrump,6,87739,474166
3/9/2017,realDonaldTrump,3,39845,204796
3/10/2017,realDonaldTrump,1,7222,37079
3/11/2017,realDonaldTrump,1,13806,90557
3/13/2017,realDonaldTrump,5,50156,274876
3/14/2017,realDonaldTrump,2,30600,140001
3/15/2017,realDonaldTrump,7,109821,528267
