Date,Handle,Total Posts,Favorites,Retweets
2019-07-12,IranNW,3,45,41
2019-07-13,IranNW,5,60,48
2019-07-14,IranNW,8,69,49
2019-07-15,IranNW,6,34,39
2019-07-16,IranNW,7,136,118
2019-07-17,IranNW,6,44,48
2019-07-18,IranNW,2,52,41
2019-07-19,IranNW,1,38,36
2019-07-20,IranNW,5,20,29
2019-07-22,IranNW,5,33,31
2019-07-23,IranNW,2,31,29
2019-07-24,IranNW,7,165,149
2019-07-25,IranNW,2,30,24
2019-07-26,IranNW,1,31,22
2019-07-27,IranNW,4,87,105
2019-07-28,IranNW,5,117,108
2019-07-29,IranNW,1,13,10
2019-07-30,IranNW,4,142,131
2019-07-31,IranNW,4,41,29
2019-08-01,IranNW,4,49,43
2019-08-02,IranNW,22,688,784
2019-08-03,IranNW,9,148,119
2019-08-04,IranNW,5,75,74
2019-08-05,IranNW,11,311,312
2019-08-06,IranNW,5,127,114
2019-08-08,IranNW,4,52,44
2019-08-09,IranNW,2,30,37
2019-08-11,IranNW,2,57,41
2019-08-12,IranNW,2,49,43
2019-08-13,IranNW,5,105,95
2019-08-14,IranNW,4,67,62
2019-08-15,IranNW,2,37,39
2019-08-16,IranNW,2,43,42
2019-08-17,IranNW,3,107,99
2019-08-18,IranNW,9,269,237
2019-08-19,IranNW,13,211,188
2019-08-20,IranNW,3,120,87
2019-08-21,IranNW,7,115,97
2019-08-22,IranNW,6,139,121
2019-08-24,IranNW,8,174,156
2019-08-25,IranNW,5,126,122
2019-08-26,IranNW,13,249,251
2019-08-27,IranNW,12,93,100
2019-08-28,IranNW,11,108,113
2019-08-29,IranNW,5,105,76
2019-08-30,IranNW,1,34,49
2019-08-31,IranNW,5,23,20
2019-09-01,IranNW,3,74,68
2019-09-02,IranNW,5,114,113
2019-09-03,IranNW,7,77,72
2019-09-04,IranNW,12,135,114
2019-09-05,IranNW,9,136,126
2019-09-07,IranNW,3,51,61
2019-09-08,IranNW,4,100,90
2019-09-09,IranNW,4,56,44
2019-09-10,IranNW,5,18,21
2019-09-11,IranNW,5,60,70
2019-09-12,IranNW,3,67,71
2019-09-13,IranNW,5,55,46
2019-09-14,IranNW,13,87,79
2019-09-15,IranNW,15,277,235
2019-09-16,IranNW,18,250,216
2019-09-17,IranNW,17,216,203
2019-09-18,IranNW,14,235,191
2019-09-19,IranNW,16,209,172
2019-09-20,IranNW,6,87,81
2019-09-21,IranNW,8,134,111
2019-09-22,IranNW,8,153,136
2019-09-23,IranNW,9,163,159
2019-09-24,IranNW,13,94,92
2019-09-25,IranNW,9,118,102
2019-09-26,IranNW,9,186,155
2019-09-27,IranNW,4,108,93
2019-09-28,IranNW,5,219,202
2019-09-29,IranNW,5,145,111
2019-09-30,IranNW,7,154,128
2019-10-01,IranNW,5,103,98
2019-10-02,IranNW,7,195,180
2019-10-03,IranNW,9,176,172
2019-10-04,IranNW,3,71,65
2019-10-05,IranNW,40,725,693
2019-10-06,IranNW,7,160,157
2019-10-07,IranNW,8,203,198
2019-10-08,IranNW,14,180,155
2019-10-09,IranNW,12,182,179
2019-10-10,IranNW,4,162,159
2019-10-11,IranNW,5,142,127
2019-10-12,IranNW,7,190,160
2019-10-13,IranNW,6,127,112
2019-10-14,IranNW,11,265,241
2019-10-15,IranNW,8,174,151
2019-10-16,IranNW,17,404,344
2019-10-17,IranNW,2,29,29
2019-10-18,IranNW,3,73,66
2019-10-19,IranNW,7,171,137
2019-10-20,IranNW,13,226,185
2019-10-21,IranNW,8,196,165
2019-10-22,IranNW,11,246,237
2019-10-23,IranNW,11,162,141
2019-10-24,IranNW,8,151,131
2019-10-25,IranNW,3,124,137
2019-10-26,IranNW,5,120,109
2019-10-27,IranNW,5,146,132
2019-10-28,IranNW,13,206,159
2019-10-29,IranNW,7,187,143
2019-10-30,IranNW,7,193,144
2019-10-31,IranNW,7,158,127
2019-11-01,IranNW,4,136,122
2019-11-02,IranNW,4,94,96
2019-11-03,IranNW,15,315,293
2019-11-04,IranNW,12,244,269
2019-11-05,IranNW,5,136,111
2019-11-06,IranNW,6,153,141
2019-11-07,IranNW,7,192,160
2019-11-08,IranNW,7,279,244
2019-11-09,IranNW,6,222,207
2019-11-10,IranNW,16,357,336
2019-11-11,IranNW,17,308,270
2019-11-12,IranNW,12,253,257
2019-11-13,IranNW,9,143,111
2019-11-15,IranNW,70,898,994
2019-11-16,IranNW,184,1777,1870
2019-11-17,IranNW,45,842,867
2019-11-18,IranNW,47,1832,1939
2019-11-19,IranNW,31,1347,1201
2019-11-20,IranNW,26,1042,1116
2019-11-21,IranNW,13,1062,1087
2019-11-22,IranNW,7,447,411
2019-11-23,IranNW,15,827,752
