Date,Handle,Total Posts,Favorites,Retweets
4/14/2018,netanyahu,2,466,2408
4/15/2018,netanyahu,3,587,3635
4/16/2018,netanyahu,1,238,1394
4/17/2018,netanyahu,1,3689,17130
4/18/2018,netanyahu,3,4138,15592
4/19/2018,netanyahu,1,482,2380
4/20/2018,netanyahu,2,624,3350
4/22/2018,netanyahu,2,2013,8853
4/23/2018,netanyahu,1,650,2626
4/24/2018,netanyahu,1,182,1113
4/25/2018,netanyahu,2,682,3531
4/26/2018,netanyahu,2,389,3229
4/27/2018,netanyahu,1,349,1870
4/28/2018,netanyahu,1,169,1142
4/29/2018,netanyahu,4,7609,25915
4/30/2018,netanyahu,5,19639,44361
5/1/2018,netanyahu,4,4605,18182
5/2/2018,netanyahu,7,4444,16603
5/3/2018,netanyahu,1,170,1126
5/4/2018,netanyahu,2,510,3342
5/6/2018,netanyahu,1,288,1463
5/7/2018,netanyahu,2,467,2518
5/8/2018,netanyahu,7,13151,42510
5/9/2018,netanyahu,4,2135,9559
5/10/2018,netanyahu,3,2837,12272
5/11/2018,netanyahu,2,648,3452
5/12/2018,netanyahu,4,13895,48979
5/13/2018,netanyahu,6,13228,50508
5/14/2018,netanyahu,15,30276,121032
5/15/2018,netanyahu,3,7634,26286
5/16/2018,netanyahu,6,3381,16439
5/17/2018,netanyahu,4,2181,9076
5/18/2018,netanyahu,4,2226,11477
5/21/2018,netanyahu,7,7872,23158
5/22/2018,netanyahu,8,2546,9891
5/23/2018,netanyahu,6,1686,7808
5/24/2018,netanyahu,3,558,3713
5/26/2018,netanyahu,2,464,2726
5/27/2018,netanyahu,1,426,1918
5/28/2018,netanyahu,3,540,3056
5/29/2018,netanyahu,5,5727,14786
5/30/2018,netanyahu,1,395,2059
5/31/2018,netanyahu,1,191,1138
6/1/2018,netanyahu,2,518,3612
6/3/2018,netanyahu,3,700,4089
6/4/2018,netanyahu,7,17120,45966
6/5/2018,netanyahu,6,4392,11097
6/6/2018,netanyahu,5,1399,7168
6/7/2018,netanyahu,2,718,3883
6/9/2018,netanyahu,1,2854,11683
6/10/2018,netanyahu,1,297,1723
6/11/2018,netanyahu,5,821,4783
6/12/2018,netanyahu,4,6355,24324
6/13/2018,netanyahu,5,1864,8964
6/14/2018,netanyahu,3,5085,22640
6/17/2018,netanyahu,1,265,1338
6/18/2018,netanyahu,3,524,3071
6/19/2018,netanyahu,9,12851,42070
6/20/2018,netanyahu,1,276,1853
6/21/2018,netanyahu,2,274,1836
6/22/2018,netanyahu,6,3623,16253
6/24/2018,netanyahu,3,514,2959
6/25/2018,netanyahu,2,444,2194
6/26/2018,netanyahu,4,1494,7668
6/27/2018,netanyahu,2,4463,13120
6/28/2018,netanyahu,2,1507,6055
6/29/2018,netanyahu,2,327,1868
7/1/2018,netanyahu,9,1840,9054
7/2/2018,netanyahu,1,198,1117
7/3/2018,netanyahu,3,778,3751
7/4/2018,netanyahu,2,5502,25841
7/5/2018,netanyahu,3,872,4576
7/8/2018,netanyahu,1,155,1049
7/9/2018,netanyahu,4,585,3328
7/10/2018,netanyahu,3,314,1815
7/11/2018,netanyahu,6,1131,6983
7/12/2018,netanyahu,1,259,1400
7/16/2018,netanyahu,5,786,4299
7/17/2018,netanyahu,2,753,3356
7/18/2018,netanyahu,1,147,807
7/19/2018,netanyahu,6,1650,8216
7/20/2018,netanyahu,1,295,1381
7/21/2018,netanyahu,1,338,1897
7/22/2018,netanyahu,3,6020,24412
7/23/2018,netanyahu,6,3686,11493
7/24/2018,netanyahu,6,2247,8341
7/25/2018,netanyahu,2,982,5582
7/26/2018,netanyahu,1,211,1174
7/27/2018,netanyahu,1,341,1606
7/29/2018,netanyahu,5,4543,14537
7/30/2018,netanyahu,1,172,969
8/1/2018,netanyahu,3,598,3310
8/4/2018,netanyahu,1,319,1990
8/5/2018,netanyahu,1,350,1755
8/6/2018,netanyahu,3,3851,14206
8/7/2018,netanyahu,1,221,1253
8/11/2018,netanyahu,1,649,3343
8/12/2018,netanyahu,2,506,3088
8/13/2018,netanyahu,3,14242,40716
8/14/2018,netanyahu,2,335,2207
8/15/2018,netanyahu,1,141,1056
8/17/2018,netanyahu,2,16684,56418
8/18/2018,netanyahu,1,204,1641
8/19/2018,netanyahu,2,1582,6300
8/20/2018,netanyahu,2,902,3974
8/23/2018,netanyahu,1,236,1535
8/24/2018,netanyahu,7,1020,5239
8/26/2018,netanyahu,3,1412,9017
8/27/2018,netanyahu,1,378,1876
8/29/2018,netanyahu,1,257,1335
