Date,Handle,Total Posts,Favorites,Retweets
3/27/2019,USEmbassyManama,2,1,3
3/31/2019,USEmbassyManama,1,2,3
4/7/2019,USEmbassyManama,1,0,0
4/8/2019,USEmbassyManama,1,1,2
4/9/2019,USEmbassyManama,1,0,0
4/13/2019,USEmbassyManama,1,0,0
4/16/2019,USEmbassyManama,2,0,1
4/17/2019,USEmbassyManama,2,0,0
4/18/2019,USEmbassyManama,4,0,0
4/19/2019,USEmbassyManama,5,1,0
4/21/2019,USEmbassyManama,5,1,1
4/22/2019,USEmbassyManama,2,0,0
4/29/2019,USEmbassyManama,1,0,1
5/3/2019,USEmbassyManama,1,0,0
5/4/2019,USEmbassyManama,1,0,2
5/6/2019,USEmbassyManama,1,3,5
5/8/2019,USEmbassyManama,1,0,1
5/9/2019,USEmbassyManama,1,1,2
5/15/2019,USEmbassyManama,1,0,0
5/16/2019,USEmbassyManama,1,0,4
5/20/2019,USEmbassyManama,3,0,1
5/21/2019,USEmbassyManama,3,1,2
5/22/2019,USEmbassyManama,1,0,0
5/23/2019,USEmbassyManama,2,0,1
5/24/2019,USEmbassyManama,1,0,0
5/27/2019,USEmbassyManama,1,0,0
6/4/2019,USEmbassyManama,2,2,11
6/18/2019,USEmbassyManama,1,0,0
6/20/2019,USEmbassyManama,1,0,1
6/23/2019,USEmbassyManama,1,1,0
6/25/2019,USEmbassyManama,1,4,2
7/1/2019,USEmbassyManama,2,3,14
7/2/2019,USEmbassyManama,2,0,3
7/3/2019,USEmbassyManama,2,2,4
7/4/2019,USEmbassyManama,1,0,8
7/7/2019,USEmbassyManama,3,1,2
7/8/2019,USEmbassyManama,1,1,1
7/9/2019,USEmbassyManama,1,0,1
7/10/2019,USEmbassyManama,1,2,2
7/11/2019,USEmbassyManama,1,0,3
7/14/2019,USEmbassyManama,1,0,1
7/15/2019,USEmbassyManama,1,0,1
7/16/2019,USEmbassyManama,3,0,9
7/18/2019,USEmbassyManama,2,0,0
7/20/2019,USEmbassyManama,1,0,1
7/21/2019,USEmbassyManama,1,0,1
7/23/2019,USEmbassyManama,1,0,0
7/26/2019,USEmbassyManama,1,0,3
7/27/2019,USEmbassyManama,2,0,6
7/30/2019,USEmbassyManama,1,2,7
7/31/2019,USEmbassyManama,1,2,1
8/1/2019,USEmbassyManama,2,0,0
8/7/2019,USEmbassyManama,1,0,1
8/8/2019,USEmbassyManama,1,0,2
8/15/2019,USEmbassyManama,1,7,26
8/26/2019,USEmbassyManama,2,1,0
8/27/2019,USEmbassyManama,1,0,0
9/3/2019,USEmbassyManama,1,0,1
9/24/2019,USEmbassyManama,1,1,0
9/26/2019,USEmbassyManama,1,3,2
9/29/2019,USEmbassyManama,1,1,2
9/30/2019,USEmbassyManama,3,0,5
10/5/2019,USEmbassyManama,1,0,3
10/6/2019,USEmbassyManama,2,2,8
10/14/2019,USEmbassyManama,2,0,2
10/15/2019,USEmbassyManama,1,0,0
10/16/2019,USEmbassyManama,1,7,19
10/23/2019,USEmbassyManama,1,0,2
10/24/2019,USEmbassyManama,4,3,12
10/27/2019,USEmbassyManama,4,5,14
10/28/2019,USEmbassyManama,3,0,8
10/29/2019,USEmbassyManama,4,6,9
10/30/2019,USEmbassyManama,3,0,2
10/31/2019,USEmbassyManama,2,3,7
11/6/2019,USEmbassyManama,1,0,0
11/7/2019,USEmbassyManama,2,1,6
11/14/2019,USEmbassyManama,1,0,5
11/18/2019,USEmbassyManama,2,0,2
11/19/2019,USEmbassyManama,1,0,1
11/28/2019,USEmbassyManama,1,0,6
12/8/2019,USEmbassyManama,2,5,24
12/9/2019,USEmbassyManama,1,0,5
12/10/2019,USEmbassyManama,2,0,1
12/12/2019,USEmbassyManama,1,0,1
12/29/2019,USEmbassyManama,1,0,1
