"Date","Price","Open","High","Low","Vol.","Change %"
"Jun 06, 2018","2,351.00","2,341.25","2,341.25","2,341.25","-","1.48%"
"Jun 05, 2018","2,316.75","2,330.00","2,330.00","2,330.00","-","-0.44%"
"Jun 04, 2018","2,327.00","2,319.75","2,319.75","2,319.75","-","0.39%"
"Jun 01, 2018","2,318.00","2,304.50","2,304.50","2,304.50","-","0.86%"
"May 31, 2018","2,298.25","2,298.25","2,298.25","2,298.25","-","1.04%"
"May 30, 2018","2,274.50","2,272.25","2,272.25","2,272.25","-","-0.16%"
"May 29, 2018","2,278.25","2,274.25","2,279.25","2,274.25","0.53K","0.47%"
"May 25, 2018","2,267.50","2,278.00","2,278.00","2,275.25","-","-1.10%"
"May 24, 2018","2,292.75","2,303.25","2,303.25","2,303.25","-","0.71%"
"May 23, 2018","2,276.50","2,274.50","2,274.50","2,274.50","-","0.05%"
"May 22, 2018","2,275.25","2,273.75","2,280.25","2,273.75","-","-0.68%"
"May 21, 2018","2,290.75","2,288.25","2,288.25","2,288.25","-","0.46%"
"May 18, 2018","2,280.25","2,280.25","2,280.25","2,280.25","-","-1.50%"
"May 17, 2018","2,315.00","2,323.25","2,323.25","2,323.25","-","-1.45%"
"May 16, 2018","2,349.00","2,326.50","2,326.50","2,326.50","-","0.26%"
"May 15, 2018","2,343.00","2,332.00","2,332.00","2,332.00","-","0.56%"
"May 14, 2018","2,330.00","2,318.75","2,322.00","2,318.75","-","2.25%"
"May 11, 2018","2,278.75","2,270.00","2,270.00","2,270.00","-","-2.25%"
"May 10, 2018","2,331.25","2,331.25","2,331.25","2,331.25","-","-1.92%"
"May 09, 2018","2,377.00","2,381.00","2,381.00","2,381.00","-","-0.32%"
"May 08, 2018","2,384.75","2,374.75","2,374.75","2,374.75","-","0.45%"
"May 04, 2018","2,374.00","2,350.25","2,350.25","2,350.25","-","4.35%"
"May 03, 2018","2,275.00","2,280.00","2,280.00","2,280.00","-","-2.49%"
"May 02, 2018","2,333.00","2,325.00","2,328.25","2,325.00","-","2.93%"
"May 01, 2018","2,266.50","2,251.75","2,251.75","2,251.75","-","0.13%"
"Apr 30, 2018","2,263.50","2,263.50","2,263.50","2,263.50","-","1.64%"
"Apr 27, 2018","2,227.00","2,276.25","2,300.50","2,210.25","0.02K","-2.30%"
"Apr 26, 2018","2,279.50","2,279.50","2,279.50","2,279.50","-","1.56%"
"Apr 25, 2018","2,244.50","2,230.50","2,242.75","2,230.50","-","0.90%"
"Apr 24, 2018","2,224.50","2,211.25","2,211.25","2,211.25","-","-3.11%"
"Apr 23, 2018","2,296.00","2,296.00","2,296.00","2,296.00","-","-7.61%"
"Apr 20, 2018","2,485.00","2,491.50","2,491.50","2,491.50","-","-0.54%"
"Apr 19, 2018","2,498.50","2,489.75","2,489.75","2,489.75","-","-1.94%"
"Apr 18, 2018","2,548.00","2,556.00","2,556.00","2,556.00","-","5.64%"
"Apr 17, 2018","2,412.00","2,420.00","2,420.00","2,410.00","-","0.08%"
"Apr 16, 2018","2,410.00","2,389.75","2,389.75","2,389.75","-","5.19%"
"Apr 13, 2018","2,291.00","2,331.25","2,331.25","2,331.25","0.64K","-3.37%"
"Apr 12, 2018","2,371.00","2,289.75","2,332.25","2,289.75","-","5.05%"
"Apr 11, 2018","2,257.00","2,255.25","2,255.25","2,255.25","-","2.21%"
"Apr 10, 2018","2,208.25","2,225.00","2,225.00","2,225.00","-","2.66%"
"Apr 09, 2018","2,151.00","2,117.75","2,117.75","2,117.75","-","6.16%"
"Apr 06, 2018","2,026.25","2,036.50","2,036.50","2,036.50","-","1.73%"
"Apr 05, 2018","1,991.75","1,991.75","1,991.75","1,991.75","-","0.84%"
"Apr 04, 2018","1,975.25","1,975.25","1,975.25","1,975.25","-","0.51%"
"Apr 03, 2018","1,965.25","1,983.00","1,983.00","1,983.00","0.41K","-1.28%"
"Mar 29, 2018","1,990.75","1,990.25","1,990.25","1,990.25","-","-1.04%"
"Mar 28, 2018","2,011.75","2,016.25","2,016.25","2,016.25","-","-0.76%"
"Mar 27, 2018","2,027.25","2,028.50","2,028.50","2,028.50","-","-0.44%"
"Mar 26, 2018","2,036.25","2,034.50","2,034.50","2,034.50","-","-0.02%"
"Mar 23, 2018","2,036.75","2,039.75","2,040.75","2,039.00","-","-1.22%"
"Mar 22, 2018","2,062.00","2,057.75","2,061.25","2,057.25","-","-0.36%"
"Mar 21, 2018","2,069.50","2,067.88","2,080.50","2,050.25","-","0.28%"
"Mar 20, 2018","2,063.75","2,067.88","2,069.13","2,065.13","-","-0.61%"
"Mar 19, 2018","2,076.50","2,077.38","2,079.63","2,075.13","0.11K","0.14%"
"Mar 16, 2018","2,073.50","2,066.25","2,066.25","2,061.75","0.19K","0.45%"
"Mar 15, 2018","2,064.25","2,068.50","2,069.75","2,065.75","-","-0.35%"
"Mar 14, 2018","2,071.50","2,073.25","2,073.75","2,070.00","-","-0.05%"
"Mar 12, 2018","2,072.50","2,079.25","2,079.75","2,075.25","-","-1.52%"
"Mar 09, 2018","2,104.50","2,104.88","2,106.50","2,102.63","0.05K","0.66%"
"Mar 08, 2018","2,090.75","2,094.00","2,094.50","2,091.00","0.11K","0.40%"
"Mar 07, 2018","2,082.50","2,093.00","2,093.25","2,085.75","0.62K","-2.48%"
"Mar 06, 2018","2,135.50","2,131.00","2,135.00","2,130.75","0.34K","-0.12%"
"Mar 05, 2018","2,138.00","2,137.63","2,142.75","2,135.25","0.28K","-0.29%"
"Mar 02, 2018","2,144.25","2,147.50","2,148.00","2,145.00","0.38K","0.05%"
"Mar 01, 2018","2,143.25","2,153.00","2,153.00","2,144.25","-","0.65%"
"Feb 28, 2018","2,129.50","2,126.50","2,127.50","2,121.00","0.39K","-0.47%"
"Feb 27, 2018","2,139.50","2,139.63","2,142.25","2,139.38","-","0.39%"
"Feb 26, 2018","2,131.25","2,133.00","2,134.50","2,132.25","-","-0.13%"
"Feb 23, 2018","2,134.00","2,144.50","2,145.25","2,143.25","0.85K","-2.18%"
"Feb 22, 2018","2,181.50","2,187.00","2,188.00","2,181.25","0.43K","-0.81%"
"Feb 21, 2018","2,199.25","2,206.50","2,208.75","2,200.00","-","0.61%"
"Feb 20, 2018","2,186.00","2,184.00","2,186.00","2,183.25","-","-1.26%"
"Feb 19, 2018","2,214.00","2,206.25","2,210.50","2,199.25","-","0.32%"
"Feb 16, 2018","2,207.00","2,204.25","2,206.75","2,195.50","-","2.00%"
