"ORIGIN_AIRPORT_ID","DEST_AIRPORT_ID",
13158,13851,
13158,13871,
13158,13891,
13158,14570,
13158,14635,
13158,14683,
13158,14771,
13158,14831,
13158,14893,
13158,15016,
13158,15370,
13158,14842,
13158,11292,
13158,11292,
13158,12266,
13158,14893,
13158,11292,
13158,12266,
13158,11298,
13158,12266,
13158,14107,
13158,11292,
13158,12266,
13158,11298,
13158,11540,
13158,12896,
13158,12266,
13176,14843,
13184,11433,
13184,11433,
13184,11433,
13184,13487,
13184,13930,
13184,10590,
13192,14679,
13194,12892,
13194,14893,
13196,10299,
13196,10299,
13196,10299,
13198,10140,
13198,10257,
13198,10397,
13198,10423,
13198,10599,
13198,10693,
13198,10713,
13198,10721,
13198,10800,
13198,10821,
13198,10994,
13198,11042,
13198,11057,
13198,11066,
13198,11193,
13198,11259,
13198,11278,
13198,11292,
13198,11433,
13198,11481,
13198,11540,
13198,11697,
13198,12191,
13198,12264,
13198,12339,
13198,12391,
13198,12451,
13198,12889,
13198,12892,
13198,12896,
13198,12953,
13198,12954,
13198,13158,
13198,13204,
13198,13232,
13198,13244,
13198,13296,
13198,13342,
13198,13487,
13198,13495,
13198,13796,
13198,13891,
13198,13931,
13198,14057,
13198,14100,
13198,14107,
13198,14193,
13198,14307,
13198,14492,
13198,14524,
13198,14570,
13198,14635,
13198,14679,
13198,14683,
13198,14730,
13198,14747,
13198,14771,
13198,14831,
13198,14843,
13198,14869,
13198,14893,
13198,14908,
13198,15016,
13198,15304,
13198,11057,
13198,11109,
13198,12339,
13198,13244,
13198,11003,
13198,11193,
13198,10721,
13198,11042,
13198,11278,
13198,11292,
13198,11618,
13198,12264,
13198,12266,
13198,12953,
13198,13303,
13198,13930,
13198,14100,
13198,14512,
13198,14730,
13198,15016,
13198,11292,
13198,13930,
13198,11292,
13198,13204,
13198,14100,
13198,10721,
13198,11193,
13198,12953,
13198,14747,
13198,14679,
13198,10423,
13198,10693,
13198,11292,
13198,11618,
13198,12264,
13198,12953,
13198,13930,
13198,14679,
13198,14082,
13198,11298,
13198,13930,
13198,11433,
13198,11697,
13198,12889,
13198,12892,
13198,12953,
13198,13204,
13198,13577,
13198,14747,
13198,11278,
13198,14100,
13198,10713,
13198,11292,
13198,11884,
13198,12266,
13198,13930,
13198,14057,
13198,14679,
13198,14747,
13198,14771,
13198,11298,
13198,12264,
13198,12266,
13198,10590,
13198,13487,
13198,10185,
13198,10747,
13198,10821,
13198,11986,
13198,12339,
13198,11057,
13198,11298,
13198,13303,
13198,13930,
13198,14057,
13198,14100,
13198,14107,
13198,10838,
13198,14853,
13198,10397,
13198,11433,
13198,12892,
13198,13487,
13198,13487,
13198,14869,
13198,12266,
13198,13930,
13200,11292,
13203,10821,
13203,13461,
13203,11973,
13203,10590,
13203,10208,
13204,10140,
13204,10257,
13204,10279,
13204,10397,
13204,10423,
13204,10434,
13204,10529,
13204,10599,
13204,10693,
13204,10721,
13204,10792,
13204,10800,
13204,10821,
13204,10994,
13204,11042,
13204,11057,
13204,11066,
13204,11193,
13204,11259,
13204,11278,
13204,11292,
13204,11433,
13204,11540,
13204,11618,
13204,11697,
13204,11884,
13204,11986,
13204,12191,
13204,12206,
13204,12264,
13204,12278,
13204,12339,
13204,12391,
13204,12451,
13204,12889,
13204,12892,
13204,12953,
13204,12954,
13204,13158,
13204,13198,
13204,13230,
13204,13232,
13204,13244,
13204,13296,
13204,13342,
13204,13487,
13204,13495,
13204,13796,
13204,13851,
13204,13871,
13204,13891,
13204,13931,
13204,14057,
13204,14100,
13204,14107,
13204,14122,
13204,14193,
13204,14307,
13204,14488,
13204,14492,
13204,14524,
13204,14576,
13204,14679,
13204,14683,
13204,14730,
13204,14747,
13204,14771,
13204,14831,
13204,14843,
13204,14869,
13204,14893,
13204,14908,
13204,15016,
13204,15376,
13204,10194,
13204,11423,
13204,12339,
13204,13244,
13204,14122,
13204,13936,
13204,11042,
13204,10529,
13204,10721,
13204,10868,
13204,11298,
13204,12451,
13204,13303,
13204,13891,
13204,14100,
13204,14730,
13204,15304,
13204,11193,
13204,13204,
13204,13303,
13204,14100,
13204,14730,
13204,10257,
13204,10397,
13204,10423,
13204,10529,
13204,10721,
13204,10732,
13204,10792,
13204,11278,
13204,11618,
13204,12197,
13204,12478,
13204,12892,
13204,12953,
13204,13933,
13204,14254,
13204,14307,
13204,14524,
13204,14843,
13204,14869,
13204,15070,
13204,15096,
13204,14843,
13204,10257,
13204,10397,
13204,10423,
13204,10529,
13204,10685,
13204,10693,
13204,10721,
13204,10785,
13204,10792,
13204,10821,
13204,11042,
13204,11057,
13204,11066,
13204,11109,
13204,11193,
13204,11292,
13204,11298,
13204,11423,
13204,11433,
13204,11618,
13204,11977,
13204,11986,
13204,11996,
13204,12217,
13204,12264,
13204,12266,
13204,12339,
13204,12391,
13204,12448,
13204,12889,
13204,12953,
13204,13198,
13204,13230,
13204,13244,
13204,13342,
13204,13485,
13204,13487,
13204,13495,
13204,13851,
13204,13871,
13204,13891,
13204,13930,
13204,13931,
13204,14100,
13204,14107,
13204,14122,
13204,14307,
13204,14321,
13204,14492,
13204,14679,
13204,14683,
13204,14730,
13204,14843,
13204,14869,
13204,15016,
13204,15096,
13204,15356,
13204,15412,
13204,11193,
13204,12892,
13204,14057,
13204,14679,
13204,14747,
13204,14771,
13204,11042,
13204,11292,
13204,11298,
13204,11618,
13204,12264,
13204,12266,
13204,12892,
13204,13256,
13204,13577,
13204,13930,
13204,14057,
13204,14679,
13204,14747,
13204,14771,
13204,15304,
13204,11618,
13204,12264,
13204,10158,
13204,10397,
13204,10423,
13204,10431,
13204,10529,
13204,10693,
13204,10721,
13204,10732,
13204,10821,
13204,10874,
13204,11042,
13204,11057,
13204,11066,
13204,11292,
13204,11298,
13204,11433,
13204,11618,
13204,11697,
13204,11995,
13204,12266,
13204,12339,
13204,12889,
13204,12892,
13204,12898,
13204,12953,
13204,13198,
13204,13487,
13204,13495,
13204,13577,
13204,13930,
13204,14100,
13204,14122,
13204,14492,
13204,14524,
13204,14843,
13204,15024,
13204,12191,
13204,13487,
13204,11624,
13204,11697,
13204,12217,
13204,14193,
13204,13303,
13204,10792,
13204,13303,
13204,15070,
13204,11057,
13204,11278,
13204,11298,
13204,12892,
13204,12953,
13204,13303,
13204,13930,
13204,14100,
13204,14107,
13204,10397,
13204,10713,
13204,10721,
13204,11193,
13204,11292,
13204,11433,
13204,12264,
13204,12339,
13204,12339,
13204,12478,
13204,12892,
13204,12953,
13204,13244,
13204,13342,
13204,13487,
13204,13851,
13204,14492,
13204,14683,
13204,14747,
13204,14869,
13211,10744,
13211,11725,
13211,13487,
13211,13930,
13230,13204,
13230,10994,
13230,11618,
13230,12339,
13230,13930,
13230,15016,
13230,13930,
13230,14512,
13230,14730,
13230,11193,
13230,12264,
13230,12451,
13230,11433,
13230,13930,
13230,12264,
13230,11292,
13230,13204,
13230,10397,
13230,11433,
13230,13930,
13230,14512,
13230,10693,
13230,14082,
13230,14112,
13230,14761,
13230,14986,
13230,11298,
13230,13930,
13230,11057,
13230,12264,
13230,13930,
13230,12264,
13230,10721,
13230,10990,
13230,11057,
13230,14100,
13230,10747,
13230,11057,
13230,14100,
13230,10397,
13232,10140,
13232,10257,
13232,10397,
13232,10423,
13232,10529,
13232,10599,
13232,10693,
13232,10721,
13232,10792,
13232,10800,
13232,10821,
13232,10994,
13232,11042,
13232,11057,
13232,11066,
13232,11140,
13232,11193,
13232,11259,
13232,11278,
13232,11292,
13232,11423,
13232,11433,
13232,11481,
13232,11540,
13232,11618,
13232,11697,
13232,11884,
13232,11986,
13232,11996,
13232,12191,
13232,12206,
13232,12264,
13232,12339,
13232,12391,
13232,12451,
13232,12889,
13232,12892,
13232,12896,
13232,12953,
13232,12954,
13232,13198,
13232,13204,
13232,13244,
13232,13296,
13232,13487,
13232,13495,
13232,13796,
13232,13851,
13232,13871,
13232,13891,
13232,13931,
13232,14027,
13232,14057,
13232,14100,
13232,14107,
13232,14122,
13232,14193,
13232,14307,
13232,14492,
13232,14524,
13232,14570,
13232,14576,
13232,14635,
13232,14679,
13232,14683,
13232,14730,
13232,14747,
13232,14771,
13232,14831,
13232,14843,
13232,14869,
13232,14893,
13232,14908,
13232,15016,
13232,15304,
13232,15370,
13232,15376,
13232,14100,
13232,15304,
13232,14100,
13232,11433,
13232,13105,
13232,10299,
13232,10329,
13232,10408,
13232,10423,
13232,10540,
13232,11996,
13232,12244,
13232,13931,
13232,14050,
13232,14100,
13232,14275,
13232,14320,
13232,15030,
13232,15167,
13232,15295,
13232,15447,
13232,12197,
13232,10397,
13232,11433,
13232,13487,
13232,11973,
13232,10590,
13232,10540,
13232,14492,
13232,10397,
13232,10397,
13232,10792,
13232,11433,
13232,11618,
13232,12197,
13232,12892,
13232,14057,
13232,14307,
13241,11298,
13241,13930,
13244,10397,
13244,10423,
13244,10800,
13244,10821,
13244,11042,
13244,11259,
13244,11259,
13244,11278,
13244,11292,
13244,11433,
13244,11540,
13244,11697,
13244,12191,
13244,12339,
13244,12391,
13244,12889,
13244,12892,
13244,12896,
13244,12953,
13244,13198,
13244,13204,
13244,13232,
13244,13342,
13244,13796,
13244,13871,
13244,13931,
13244,14057,
13244,14107,
13244,14122,
13244,14307,
13244,14635,
13244,14679,
13244,14683,
13244,14843,
13244,14893,
13244,15304,
13244,10140,
13244,10194,
13244,10299,
13244,10397,
13244,10408,
13244,10529,
13244,10620,
13244,10693,
13244,10713,
13244,10721,
13244,10732,
13244,10785,
13244,10792,
13244,10800,
13244,10821,
13244,10868,
13244,11003,
13244,11042,
13244,11057,
13244,11109,
13244,11122,
13244,11292,
13244,11433,
13244,11540,
13244,11618,
13244,11637,
13244,11697,
13244,11775,
13244,11884,
13244,11995,
13244,12003,
13244,12016,
13244,12173,
13244,12206,
13244,12223,
13244,12264,
13244,12266,
13244,12278,
13244,12339,
13244,12889,
13244,12892,
13244,12896,
13244,12917,
13244,13198,
13244,13204,
13244,13244,
13244,13264,
13244,13296,
13244,13303,
13244,13342,
13244,13485,
13244,13487,
13244,13796,
13244,13851,
13244,13891,
13244,13930,
13244,13931,
13244,14027,
13244,14057,
13244,14100,
13244,14107,
13244,14122,
13244,14321,
13244,14467,
13244,14570,
13244,14576,
13244,14679,
13244,14683,
13244,14730,
13244,14747,
13244,14771,
13244,14783,
13244,14831,
13244,14843,
13244,14869,
13244,14893,
13244,15096,
13244,15249,
13244,15304,
13244,15370,
13244,15376,
13244,13244,
13244,13244,
13244,13487,
13244,15295,
13244,10685,
13244,14685,
13244,13495,
13244,11278,
13244,12266,
13244,12953,
13244,13303,
13244,13930,
13244,14100,
13244,11298,
13244,14512,
13244,14730,
13244,11193,
13244,11193,
13244,13495,
13244,10693,
13244,11618,
13244,14696,
13244,13930,
13244,10693,
13244,11421,
13244,11531,
13244,12207,
13244,11292,
13244,13204,
13244,12173,
13244,11433,
13244,12953,
13244,13487,
13244,13930,
13244,11292,
13244,11884,
13244,12266,
13244,13930,
13244,10562,
13244,11193,
13244,11697,
13244,12191,
13244,12889,
13244,12892,
13244,13072,
13244,14082,
13244,14112,
13244,14112,
13244,14761,
13244,11298,
13244,12953,
13244,13303,
13244,13930,
13244,11057,
13244,14100,
13244,11292,
13244,12266,
13244,13487,
13244,13930,
13244,11298,
13244,12266,
13244,14107,
13244,11298,
13244,10590,
13244,13577,
13244,11193,
13244,10185,
13244,10466,
13244,10747,
13244,10868,
13244,11618,
13244,11973,
13244,12055,
13244,12992,
13244,13198,
13244,13303,
13244,13377,
13244,13543,
13244,13930,
13244,14057,
13244,15295,
13244,11057,
13244,11278,
13244,11298,
13244,14100,
13244,14107,
13244,10397,
13244,11259,
13244,11292,
13244,11433,
13244,12339,
13244,12892,
13244,13204,
13244,13487,
13244,13487,
13244,13891,
13244,14107,
13244,14683,
13244,14869,
13244,11618,
13244,12266,
13244,13930,
13246,14711,
13256,11058,
13256,11066,
13256,11612,
13256,10298,
13256,10380,
13256,11612,
13256,12945,
13256,14730,
13256,15295,
13256,12266,
13256,12992,
13256,14730,
13256,12266,
13256,12451,
13256,13930,
13256,14683,
13256,10466,
13256,12889,
13256,14761,
13256,11298,
13256,11298,
13256,11298,
13256,12266,
13256,11298,
13256,11973,
13256,10298,
13256,12945,
13256,14730,
13256,16091,
13256,11563,
13256,11298,
13256,11612,
13256,12878,
13256,12266,
13264,10170,
13264,12492,
13264,14922,
13264,10930,
13264,10930,
13264,13796,
13264,11292,
13264,14057,
13264,14747,
13264,11292,
13264,11433,
13264,12889,
13264,14771,
13264,12889,
13264,12892,
13264,11292,
13264,12892,
13264,14107,
13264,14747,
13264,14771,
13264,14869,
13264,14893,
13264,10590,
13264,14747,
13264,14869,
13264,13024,
13264,13964,
13264,14057,
13277,12191,
13277,11298,
13277,11278,
13277,10397,
13277,11298,
13277,12149,
13277,11057,
13277,11049,
13282,10821,
13282,14122,
13282,12197,
13290,10423,
13290,11027,
13290,12896,
13290,11423,
13290,11298,
13290,13930,
13290,11298,
13290,12266,
13290,12889,
13290,14635,
13292,11630,
13295,10559,
13295,11638,
13295,13796,
13295,13891,
13295,14057,
13295,14107,
13295,14512,
13295,14570,
13295,14730,
13295,10868,
13296,10140,
13296,10423,
13296,10693,
13296,10800,
13296,10821,
13296,11042,
13296,11066,
13296,11193,
13296,11259,
13296,11292,
13296,11697,
13296,11986,
13296,12191,
13296,12339,
13296,12451,
13296,12889,
13296,12892,
13296,13198,
13296,13204,
13296,13232,
13296,13495,
13296,13796,
13296,13851,
13296,14107,
13296,14492,
13296,14576,
13296,14635,
13296,14679,
13296,14683,
13296,14730,
13296,14831,
13296,14843,
13296,15016,
13296,15304,
13296,10194,
13296,11697,
13296,13244,
13296,15016,
13296,10529,
13296,11057,
13296,11278,
13296,14100,
13296,14321,
13296,10529,
13296,10581,
13296,10721,
13296,14100,
13296,14512,
13296,14730,
13296,12264,
13296,11433,
13296,12264,
13296,13490,
13296,12953,
13296,11057,
13296,11278,
13296,14100,
13296,13930,
13296,12264,
13296,13230,
13296,11278,
13296,14100,
13296,14730,
13296,10397,
13301,10140,
13303,10194,
13303,11003,
13303,11298,
13303,11433,
13303,11775,
13303,12892,
13303,13244,
13303,14747,
13303,10647,
13303,11292,
13303,11612,
13303,11618,
13303,12191,
13303,13232,
13303,14122,
13303,14685,
13303,15304,
13303,14050,
13303,10397,
13303,10423,
13303,10693,
13303,10994,
13303,11042,
13303,11066,
13303,11193,
13303,11618,
13303,11624,
13303,11995,
13303,12266,
13303,12339,
13303,12451,
13303,12953,
13303,13198,
13303,13244,
13303,13487,
13303,13495,
13303,14122,
13303,14524,
13303,14730,
13303,15016,
13303,15249,
13303,15412,
13303,11697,
13303,14027,
13303,14100,
13303,14574,
13303,14730,
13303,10299,
13303,10423,
13303,10821,
13303,10821,
13303,11193,
13303,11697,
13303,12217,
13303,12266,
13303,12451,
13303,12478,
13303,13303,
13303,13930,
13303,14512,
13303,14747,
13303,15304,
13303,14100,
13303,14730,
13303,11193,
13303,14512,
13303,13061,
13303,13303,
13303,13667,
13303,14843,
13303,14843,
13303,11996,
13303,10397,
13303,10529,
13303,10721,
13303,11042,
13303,11193,
13303,11292,
13303,11433,
13303,11618,
13303,12889,
13303,12892,
13303,12953,
13303,13930,
13303,14100,
13303,14492,
13303,14771,
13303,14843,
13303,10299,
13303,11193,
13303,10299,
13303,11193,
13303,14747,
13303,10732,
13303,11618,
13303,12264,
13303,12266,
13303,12953,
13303,13204,
13303,13930,
13303,10599,
13303,10994,
13303,11066,
13303,11193,
13303,11624,
13303,11953,
13303,11995,
13303,11996,
13303,12339,
13303,12451,
13303,13244,
13303,13931,
13303,14122,
13303,14193,
13303,14492,
13303,14524,
13303,14685,
13303,15249,
13303,15412,
13303,12266,
13303,12223,
13303,13487,
13303,10299,
13303,14635,
13303,14843,
13303,10693,
13303,11193,
13303,11193,
13303,11697,
13303,11697,
13303,10158,
13303,10185,
13303,10721,
13303,10747,
13303,10781,
13303,10868,
13303,10980,
13303,11066,
13303,11123,
13303,11618,
13303,11697,
13303,11726,
13303,11764,
13303,11995,
13303,12278,
13303,12478,
13303,13029,
13303,13244,
13303,13303,
13303,13360,
13303,14100,
13303,14730,
13303,14843,
13303,15024,
13303,15070,
13303,15096,
13303,15249,
13303,15570,
13303,10397,
13303,10423,
13303,10529,
13303,10693,
13303,10721,
13303,10821,
13303,11057,
13303,11278,
13303,11292,
13303,11298,
13303,11433,
13303,11618,
13303,12266,
13303,12339,
13303,12478,
13303,12889,
13303,12892,
13303,12953,
13303,13198,
13303,13204,
13303,13487,
13303,13495,
13303,13930,
13303,14100,
13303,14107,
13303,14122,
13303,14492,
13303,14492,
13303,14679,
13303,14683,
13303,14747,
13303,14771,
13303,14843,
13303,15016,
13303,15024,
13303,15027,
13303,15249,
13303,15304,
13303,10397,
13303,11057,
13303,11259,
13303,11433,
13303,12478,
13303,12953,
13303,13204,
13303,13487,
13303,13495,
13341,11027,
13342,10140,
13342,10279,
13342,10397,
13342,10423,
13342,10693,
13342,10713,
13342,10721,
13342,10792,
13342,10800,
13342,10821,
13342,11042,
13342,11057,
13342,11259,
13342,11278,
13342,11292,
13342,11540,
13342,11697,
13342,11884,
13342,11996,
13342,12191,
13342,12391,
13342,12451,
13342,12889,
13342,12892,
13342,12953,
13342,13198,
13342,13204,
13342,13296,
13342,13495,
13342,13796,
13342,13851,
13342,13931,
13342,14027,
13342,14057,
13342,14107,
13342,14122,
13342,14321,
13342,14492,
13342,14570,
13342,14635,
13342,14679,
13342,14683,
13342,14747,
13342,14771,
13342,14831,
13342,14843,
13342,14869,
13342,14893,
13342,14908,
13342,15016,
13342,15304,
13342,15376,
13342,10299,
13342,10397,
13342,11996,
13342,12278,
13342,12339,
13342,12889,
13342,13244,
13342,13796,
13342,13930,
13342,14107,
13342,14576,
13342,14831,
13342,13461,
13342,13871,
13342,11618,
13342,14730,
13342,11193,
13342,10792,
13342,11618,
13342,14524,
13342,13930,
13342,11292,
13342,12889,
13342,13204,
13342,14100,
13342,14107,
13342,14635,
13342,15304,
13342,12953,
13342,14747,
13342,13930,
13342,11292,
13342,12266,
13342,10821,
13342,11057,
13342,14100,
13342,10721,
13342,11292,
13342,11433,
13342,12266,
13342,12953,
13342,13930,
13342,14252,
13342,14747,
13342,12266,
13342,11193,
13342,11973,
13342,10590,
13342,13204,
13342,11057,
13342,14100,
13342,10158,
13342,11267,
13342,11298,
13342,14107,
13342,12878,
13342,14831,
13342,10397,
13342,11042,
13342,11057,
13342,11433,
13342,11433,
13342,12339,
13342,13487,
13342,13487,
13342,14869,
13342,11618,
13344,13930,
13347,16101,
13348,15016,
13360,11057,
13360,14100,
13360,11973,
13360,10693,
13360,13303,
13360,10397,
13367,13930,
13367,10397,
13367,11292,
13367,13930,
13367,10466,
13367,12889,
13367,14112,
13367,14761,
13367,13930,
13367,11433,
13367,13487,
13367,13930,
13367,11298,
13367,11637,
13367,15376,
13369,10551,
13369,10551,
13369,12709,
13369,12807,
13369,13434,
13369,14234,
13369,14627,
13369,14718,
13369,15257,
13369,15554,
13377,14683,
13377,10397,
13377,11298,
13377,10397,
13377,11298,
13377,11298,
13377,12223,
13377,13577,
13377,14685,
13377,13244,
13377,13303,
13377,12266,
13381,11630,
13388,12892,
13398,12348,
13398,13029,
13398,10154,
13415,11630,
13415,11630,
13418,11057,
13418,11479,
13418,14131,
13422,10397,
13422,11298,
13422,11057,
13422,10397,
13422,12266,
13422,13342,
13422,11298,
13422,12266,
13422,11057,
13422,10397,
13422,12266,
13433,11337,
13433,11468,
13433,16865,
13433,11292,
13433,10466,
13433,12889,
13433,11292,
13433,11775,
13433,13487,
13433,10590,
13433,11563,
13433,11898,
13434,10416,
13434,10551,
13434,10551,
13434,11550,
13434,11550,
13434,12195,
13434,12769,
13434,12769,
13434,12807,
13434,12807,
13434,13369,
13434,14234,
13434,14234,
13434,15085,
13434,15554,
13439,11697,
13439,13439,
13439,14027,
13453,12007,
13453,12078,
13459,11867,
13459,13930,
13459,11433,
13459,13487,
13461,12191,
13461,13541,
13461,15380,
13461,10208,
13461,10224,
13461,10693,
13461,11057,
13461,11527,
13461,11714,
13461,11834,
13461,11904,
13461,12448,
13461,13105,
13461,13203,
13461,13342,
13461,13418,
13461,13453,
13461,13461,
13461,13501,
13461,13936,
13461,14131,
13461,14696,
13461,14730,
13461,14843,
13461,15153,
13461,15167,
13461,12574,
13461,15323,
13461,11057,
13461,13931,
13461,12265,
13464,10792,
13467,16390,
13467,16390,
13467,14863,
13467,14863,
13467,15406,
13467,15406,
13476,13890,
13476,11292,
13476,12889,
13476,11298,
13476,11292,
13476,12892,
13476,14679,
13476,14771,
13476,14107,
13476,12127,
13476,15023,
13484,10397,
13484,14492,
13484,10158,
13484,13303,
13485,10194,
13485,12339,
13485,14321,
13485,11278,
13485,12953,
13485,13930,
13485,11292,
13485,13930,
13485,11292,
13485,12889,
13485,13204,
13485,14107,
13485,11433,
13485,12953,
13485,13487,
13485,11066,
13485,11292,
13485,13487,
13485,14696,
13485,14711,
13485,10620,
13485,11292,
13485,12266,
13485,13930,
13485,14107,
13485,11298,
13485,13930,
13485,11057,
13485,14100,
13485,11292,
13485,11433,
13485,11884,
13485,12892,
13485,13487,
13485,13930,
13485,14771,
13485,14869,
13485,11298,
13485,14107,
13485,10590,
13485,12878,
13485,14100,
13485,11278,
13485,11298,
13485,10397,
13485,11433,
13485,11618,
13485,11775,
13485,13029,
13485,13487,
13485,13487,
13485,13871,
13485,11618,
13486,13785,
13486,11292,
13486,11292,
13486,14057,
13486,14747,
13486,11042,
13486,11292,
13486,10466,
13486,12889,
13486,14057,
13486,11298,
13486,11292,
13486,13487,
13486,14869,
13486,13487,
13486,14869,
13486,12003,
13486,13486,
13487,10140,
13487,10257,
13487,10397,
13487,10423,
13487,10529,
13487,10693,
13487,10713,
13487,10721,
13487,10792,
13487,10800,
13487,10821,
13487,10994,
13487,11042,
13487,11066,
13487,11259,
13487,11278,
13487,11292,
13487,11423,
13487,11433,
13487,11540,
13487,11697,
13487,12191,
13487,12339,
13487,12451,
13487,12889,
13487,12892,
13487,12953,
13487,13198,
13487,13204,
13487,13232,
13487,13342,
13487,13495,
13487,13796,
13487,13891,
13487,14057,
13487,14100,
13487,14107,
13487,14122,
13487,14576,
13487,14635,
13487,14679,
13487,14683,
13487,14771,
13487,14831,
13487,14908,
13487,15016,
13487,15376,
13487,11884,
13487,12266,
13487,12339,
13487,13244,
13487,13796,
13487,13930,
13487,14893,
13487,11278,
13487,11292,
13487,11423,
13487,11618,
13487,12264,
13487,12266,
13487,12953,
13487,13303,
13487,13930,
13487,14100,
13487,15381,
13487,10299,
13487,11298,
13487,12278,
13487,13796,
13487,14100,
13487,14512,
13487,14730,
13487,11193,
13487,10721,
13487,10800,
13487,12954,
13487,13930,
13487,14057,
13487,14570,
13487,11066,
13487,11292,
13487,11637,
13487,13930,
13487,13930,
13487,11725,
13487,12412,
13487,13211,
13487,12892,
13487,10423,
13487,11109,
13487,11292,
13487,12889,
13487,13204,
13487,14635,
13487,15304,
13487,15356,
13487,11193,
13487,11433,
13487,10408,
13487,10627,
13487,10980,
13487,11042,
13487,11066,
13487,11193,
13487,11203,
13487,11267,
13487,11298,
13487,11423,
13487,11618,
13487,11637,
13487,11775,
13487,11977,
13487,11986,
13487,12266,
13487,12884,
13487,12945,
13487,13244,
13487,13485,
13487,13871,
13487,13931,
13487,14122,
13487,14524,
13487,14685,
13487,15412,
13487,15919,
13487,14679,
13487,14747,
13487,13485,
13487,14711,
13487,14057,
13487,10423,
13487,10721,
13487,11278,
13487,11292,
13487,11292,
13487,11618,
13487,12266,
13487,13930,
13487,14711,
13487,14747,
13487,13930,
13487,10397,
13487,10821,
13487,11292,
13487,11298,
13487,11433,
13487,11697,
13487,12266,
13487,12889,
13487,12892,
13487,13204,
13487,13495,
13487,13577,
13487,14107,
13487,14635,
13487,15304,
13487,10141,
13487,10257,
13487,10408,
13487,10469,
13487,10620,
13487,10627,
13487,10631,
13487,10713,
13487,10739,
13487,10792,
13487,10980,
13487,11003,
13487,11013,
13487,11042,
13487,11066,
13487,11267,
13487,11298,
13487,11337,
13487,11637,
13487,11648,
13487,11775,
13487,11823,
13487,11898,
13487,11977,
13487,11986,
13487,12003,
13487,12129,
13487,12156,
13487,12264,
13487,12266,
13487,12278,
13487,12335,
13487,12343,
13487,12884,
13487,12945,
13487,13029,
13487,13076,
13487,13184,
13487,13232,
13487,13244,
13487,13367,
13487,13433,
13487,13459,
13487,13485,
13487,13486,
13487,13851,
13487,13871,
13487,13930,
13487,14057,
13487,14108,
13487,14122,
13487,14252,
13487,14457,
13487,14520,
13487,14524,
13487,14576,
13487,14633,
13487,14683,
13487,14696,
13487,14730,
13487,14771,
13487,15096,
13487,15370,
13487,16869,
13487,12264,
13487,12266,
13487,10423,
13487,10693,
13487,10693,
13487,11003,
13487,11193,
13487,11278,
13487,11292,
13487,11298,
13487,11298,
13487,11618,
13487,11775,
13487,11973,
13487,12206,
13487,10590,
13487,12339,
13487,12889,
13487,12892,
13487,13198,
13487,13204,
13487,13303,
13487,13495,
13487,13930,
13487,13930,
13487,14057,
13487,14100,
13487,14107,
13487,14262,
13487,14635,
13487,14679,
13487,14683,
13487,14685,
13487,14747,
13487,14771,
13487,14869,
13487,14893,
13487,15016,
13487,15023,
13487,15304,
13487,16091,
13487,10631,
13487,11563,
13487,11995,
13487,13232,
13487,13871,
13487,11057,
13487,11298,
13487,12953,
13487,13303,
13487,13930,
13487,14100,
13487,14107,
13487,14696,
13487,10140,
13487,10299,
13487,10397,
13487,10397,
13487,10423,
13487,10529,
13487,10620,
13487,10627,
13487,10693,
13487,10713,
13487,10721,
13487,10721,
13487,10792,
13487,10792,
13487,10821,
13487,10849,
13487,11042,
13487,11057,
13487,11066,
13487,11193,
13487,11278,
13487,11292,
13487,11292,
13487,11298,
13487,11298,
13487,11433,
13487,11433,
13487,11618,
13487,11637,
13487,11648,
13487,11697,
13487,11775,
13487,11884,
13487,11977,
13487,11986,
13487,12264,
13487,12266,
13487,12339,
13487,12451,
13487,12478,
13487,12889,
13487,12892,
13487,12892,
13487,12953,
13487,13198,
13487,13198,
13487,13204,
13487,13204,
13487,13244,
13487,13244,
13487,13303,
13487,13342,
13487,13485,
13487,13485,
13487,13486,
13487,13495,
13487,13851,
13487,13930,
13487,14057,
13487,14100,
13487,14107,
13487,14122,
13487,14457,
13487,14492,
13487,14576,
13487,14635,
13487,14679,
13487,14683,
13487,14747,
13487,14771,
13487,14831,
13487,14869,
13487,14869,
13487,14893,
13487,14908,
13487,14908,
13487,15016,
13487,15096,
13487,15304,
13487,15376,
13487,13930,
13490,10721,
13490,13296,
13495,10140,
13495,10257,
13495,10397,
13495,10423,
13495,10529,
13495,10693,
13495,10713,
13495,10721,
13495,10800,
13495,10821,
13495,10994,
13495,11042,
13495,11057,
13495,11066,
13495,11140,
13495,11193,
13495,11259,
13495,11278,
13495,11292,
13495,11433,
13495,11540,
13495,11697,
13495,11986,
13495,11996,
13495,12191,
13495,12206,
13495,12278,
13495,12339,
13495,12451,
13495,12889,
13495,12892,
13495,12896,
13495,12953,
13495,12954,
13495,12992,
13495,13158,
13495,13198,
13495,13204,
13495,13232,
13495,13244,
13495,13342,
13495,13796,
13495,13851,
13495,13871,
13495,13891,
13495,14057,
13495,14100,
13495,14107,
13495,14122,
13495,14307,
13495,14321,
13495,14492,
13495,14524,
13495,14570,
13495,14576,
13495,14635,
13495,14679,
13495,14683,
13495,14730,
13495,14747,
13495,14771,
13495,14831,
13495,14843,
13495,14869,
13495,14893,
13495,14908,
13495,15016,
13495,15304,
13495,15370,
13495,12264,
13495,13244,
13495,10136,
13495,10685,
13495,11884,
13495,12339,
